部位ID	部位名称	防具ID	防具名称	幻化ID	防御	稀有度	模型地址
4	护腿	130	钢龙踏实贝塔	130	64	7	pl047_0010
4	护腿	127	帝王护腿阿尔法	127	64	7	pl046_0000
4	护腿	128	帝王护腿贝塔	128	64	7	pl046_0010
4	护腿	105	麒麟护胫阿尔法	105	64	7	pl035_0000
4	护腿	106	麒麟护胫贝塔	106	64	7	pl035_0010
4	护腿	99	乌尔德护腿阿尔法	99	64	7	pl032_0000
4	护腿	100	乌尔德护腿贝塔	100	64	7	pl032_0010
4	护腿	115	爆鳞龙护腿阿尔法	115	58	6	pl042_0000
4	护腿	116	爆鳞龙护腿贝塔	116	58	6	pl042_0010
4	护腿	131	死神脚跟阿尔法	133	62	6	pl026_0000
4	护腿	132	死神脚跟贝塔	134	62	6	pl026_0000
4	护腿	133	公会十字靴阿尔法	135	62	7	pl048_0000
4	护腿	134	公会十字靴贝塔	136	62	7	pl048_0000
4	护腿	125	冥灯幽火靴阿尔法	125	72	7	pl045_0000
4	护腿	126	冥灯幽火靴贝塔	126	72	7	pl045_0010
4	护腿	135	Unavailable	137	2	0	pl001_0000
4	护腿	136	Unavailable	138	2	0	pl001_0000
4	护腿	137	铸岛熔岩靴阿尔法	139	44	5	pl038_0000
4	护腿	138	铸岛熔岩靴贝塔	140	44	5	pl038_0010
4	护腿	149	追踪者长裤阿尔法	141	70	7	pl053_0000
4	护腿	150	追踪者长裤贝塔	142	70	7	pl053_0000
4	护腿	162	【旅团】服装·脚部	145	0	6	pl036_0000
4	护腿	163	【公会十字】服装·脚部	146	0	6	pl048_0000
4	护腿	151	【盛开】服装·脚部	147	0	3	pl074_0000
4	护腿	152	【潜水员】服装·脚部	148	0	3	pl075_0000
4	护腿	145	【收获】服装·脚部	149	0	3	pl076_0000
4	护腿	146	【猎户星】服装·脚部	150	0	3	pl077_0000
4	护腿	153	【盛装】服装·脚部	153	0	3	pl078_0000
4	护腿	299	HARDUMMY	154	0	7	pl068_0000
4	护腿	291	【隆】服装·脚部	155	0	7	pl069_0000
4	护腿	292	【樱】服装·脚部	156	0	7	pl070_0000
4	护腿	141	Unavailable	143	2	0	pl001_0000
4	护腿	142	Unavailable	179	2	0	pl001_0000
4	护腿	143	Unavailable	180	2	0	pl001_0000
4	护腿	144	Unavailable	181	2	0	pl001_0000
4	护腿	297	【巴耶克】服装·脚部	159	0	7	pl120_0000
4	护腿	158	Unavailable	160	2	0	pl001_0000
4	护腿	165	Unavailable	170	2	0	pl001_0000
4	护腿	166	Unavailable	171	2	0	pl001_0000
4	护腿	164	原型护腿	169	6	0	pl018_0000
4	护腿	190	Unavailable	182	2	0	pl001_0000
4	护腿	191	绚辉龙铠罗护腿阿尔法	183	72	7	pl049_0000
4	护腿	192	绚辉龙铠罗护腿贝塔	184	72	7	pl049_0010
4	护腿	193	盛开靴	185	18	2	pl074_0000
4	护腿	194	潜水员靴	186	22	2	pl075_0000
4	护腿	195	收获护腿	187	26	2	pl076_0000
4	护腿	196	猎户星靴	188	30	3	pl077_0000
4	护腿	197	盛装靴	189	34	3	pl078_0000
4	护腿	200	铠武者·脚部	190	0	3	pl067_0000
4	护腿	201	残虐护腿阿尔法	191	58	6	pl050_0000
4	护腿	202	残虐护腿贝塔	192	58	6	pl050_0010
4	护腿	203	Unavailable	193	2	0	pl001_0000
4	护腿	204	黎明武士【寂】·脚部	194	0	6	pl066_0000
4	护腿	205	黎明武士【誉】·脚部	195	0	6	pl066_0010
4	护腿	206	腾龙护腿阿尔法	196	72	7	pl073_0000
4	护腿	207	盛开靴阿尔法	197	40	4	pl074_0000
4	护腿	208	潜水员靴阿尔法	198	46	4	pl075_0000
4	护腿	209	收获护腿阿尔法	199	52	5	pl076_0000
4	护腿	210	猎户星靴阿尔法	200	58	5	pl077_0000
4	护腿	211	盛装靴阿尔法	201	64	6	pl078_0000
4	护腿	212	燕尾蝶男脚	202	22	2	pl057_0000 (男性限定)
4	护腿	213	燕尾蝶男脚阿尔法	203	42	4	pl057_0000 (男性限定)
4	护腿	214	燕尾蝶男脚贝塔	204	42	4	pl057_0010 (男性限定)
4	护腿	215	独角仙后脚	205	22	2	pl057_0000 (女性限定)
4	护腿	216	独角仙后脚阿尔法	206	42	4	pl057_0000 (女性限定)
4	护腿	217	独角仙后脚贝塔	207	42	4	pl057_0000 (女性限定)
4	护腿	218	乌尔德护腿伽马	208	72	7	pl032_0020
4	护腿	219	麒麟护胫伽马	209	72	7	pl035_0020
4	护腿	220	帝王护腿伽马	210	72	7	pl046_0020
4	护腿	221	钢龙踏实伽马	211	72	7	pl047_0020
4	护腿	222	战纹护腿伽马	212	72	7	pl030_0020
4	护腿	223	铸岛熔岩靴伽马	213	72	7	pl038_0020
4	护腿	224	冥灯幽火靴伽马	214	72	7	pl045_0020
4	护腿	225	HARDUMMY	215	46	4	pl068_0000
4	护腿	226	隆护腿	216	12	1	pl069_0000
4	护腿	227	隆护腿阿尔法	217	60	6	pl069_0000
4	护腿	228	樱护腿阿尔法	218	50	5	pl070_0000
4	护腿	229	苍星之将【腿甲】阿尔法	219	56	6	pl072_0000
4	护腿	230	但丁皮裤靴阿尔法	220	64	7	pl071_0000
4	护腿	231	皇后护腿阿尔法	221	70	7	pl051_0000
4	护腿	232	皇后护腿贝塔	222	70	7	pl051_0010
4	护腿	233	【蝴蝶】服装·脚部	227	0	6	pl117_0000
4	护腿	234	【死神】服装·脚部	228	0	6	pl026_0000
4	护腿	235	【但丁】服装·脚部	230	0	7	pl071_0000
4	护腿	236	【腾龙】服装·脚部	231	0	7	pl073_0000
4	护腿	237	【追踪者】服装·脚部	234	0	6	pl053_0000
4	护腿	238	【原型】服装·脚部	237	0	6	pl018_0000
4	护腿	239	【甲虫】服装·脚部	238	0	6	pl116_0000
4	护腿	240	Invalid Message	239	2	0	pl001_0000
4	护腿	298	HARDUMMY	242	64	7	pl068_0000
4	护腿	242	皇后护腿伽马	243	70	7	pl051_0020
4	护腿	293	杰洛特护腿阿尔法	244	70	7	pl118_0000
4	护腿	294	希里护腿阿尔法	245	70	7	pl119_0000
4	护腿	295	【杰洛特】服装·脚部	246	0	7	pl118_0000
4	护腿	296	【希里】服装·脚部	247	0	7	pl119_0000
4	护腿	247	绚辉龙铠罗护腿伽马	248	72	7	pl049_0020
4	护腿	248	防卫队【腿甲】阿尔法	249	50	5	pl121_0000
4	护腿	300	【冰狼】服装·脚部	250	0	8	pl105_0000
4	护腿	301	【守护者】服装·脚部	545	0	5	pl121_0000
4	护腿	302	精英·骨制护腿阿尔法	252	114	8	pl003_0000
4	护腿	303	精英·骨制护腿贝塔	253	114	8	pl003_0000
4	护腿	304	精英·合金护腿阿尔法	254	114	8	pl004_0000
4	护腿	305	精英·合金护腿贝塔	255	114	8	pl004_0000
4	护腿	306	精英·巨蜂护腿阿尔法	256	116	8	pl007_0001
4	护腿	307	精英·巨蜂护腿贝塔	257	116	8	pl007_0001
4	护腿	308	精英·巨甲虫护腿阿尔法	258	116	8	pl017_0001
4	护腿	309	精英·巨甲虫护腿贝塔	259	116	8	pl017_0001
4	护腿	312	精英·咬鱼靴阿尔法	262	116	8	pl006_0000
4	护腿	313	精英·咬鱼靴贝塔	263	116	8	pl006_0000
4	护腿	324	精英·贼龙护腿阿尔法	274	116	8	pl008_0001
4	护腿	325	精英·贼龙护腿贝塔	275	116	8	pl008_0001
4	护腿	326	精英·眩鸟护腿阿尔法	276	116	8	pl023_0001
4	护腿	327	精英·眩鸟护腿贝塔	277	116	8	pl023_0001
4	护腿	328	精英·痹贼龙护腿阿尔法	278	116	8	pl022_0001
4	护腿	329	精英·痹贼龙护腿贝塔	279	116	8	pl022_0001
4	护腿	330	精英·岩贼龙护腿阿尔法	280	120	8	pl039_0001
4	护腿	331	精英·岩贼龙护腿贝塔	281	120	8	pl039_0001
4	护腿	332	精英·搔鸟护腿阿尔法	282	116	8	pl009_0001
4	护腿	333	精英·搔鸟护腿贝塔	283	116	8	pl009_0001
4	护腿	334	精英·毒妖鸟护腿阿尔法	284	118	8	pl010_0001
4	护腿	335	精英·毒妖鸟护腿贝塔	285	118	8	pl010_0001
4	护腿	336	精英·土砂龙护腿阿尔法	286	118	8	pl012_0001
4	护腿	337	精英·土砂龙护腿贝塔	287	118	8	pl012_0001
4	护腿	338	精英·泥鱼龙护腿阿尔法	288	118	8	pl011_0001
4	护腿	339	精英·泥鱼龙护腿贝塔	289	118	8	pl011_0001
4	护腿	340	精英·冰鱼龙护腿阿尔法	290	118	8	pl110_0000
4	护腿	341	精英·冰鱼龙护腿贝塔	291	118	8	pl110_0000
4	护腿	342	精英·飞雷龙护腿阿尔法	292	120	8	pl013_0001
4	护腿	343	精英·飞雷龙护腿贝塔	293	120	8	pl013_0001
4	护腿	344	精英·矿石护腿阿尔法	294	128	8	pl025_0000
4	护腿	345	精英·矿石护腿贝塔	295	128	8	pl025_0000
4	护腿	346	精英·猛牛龙护腿阿尔法	296	130	8	pl084_0000
4	护腿	347	精英·猛牛龙护腿贝塔	297	130	8	pl084_0010
4	护腿	348	精英·蛮颚龙护腿阿尔法	298	132	8	pl020_0001
4	护腿	349	精英·蛮颚龙护腿贝塔	299	132	8	pl020_0011
4	护腿	350	精英·雌火龙护腿阿尔法	300	130	8	pl021_0001
4	护腿	351	精英·雌火龙护腿贝塔	301	130	8	pl021_0011
4	护腿	352	精英·火龙心护腿阿尔法	302	132	8	pl021_0101
4	护腿	353	精英·火龙心护腿贝塔	303	132	8	pl021_0111
4	护腿	354	精英·浮空龙护腿阿尔法	304	130	8	pl024_0001
4	护腿	355	精英·浮空龙护腿贝塔	305	130	8	pl024_0001
4	护腿	356	精英·浮梦护腿阿尔法	306	132	8	pl024_0101
4	护腿	357	精英·浮梦护腿贝塔	307	132	8	pl024_0101
4	护腿	358	精英·妖水护腿阿尔法	308	132	8	pl010_0101
4	护腿	359	精英·妖水护腿贝塔	309	132	8	pl010_0101
4	护腿	360	精英·朱毒护腿阿尔法	310	132	8	pl013_0101
4	护腿	361	精英·朱毒护腿贝塔	311	132	8	pl013_0101
4	护腿	362	精英·骨锤龙护腿阿尔法	312	134	8	pl028_0001
4	护腿	363	精英·骨锤龙护腿贝塔	313	134	8	pl028_0001
4	护腿	364	【皮制】服装·脚部	314	0	4	pl001_0000
4	护腿	365	【锁甲】服装·脚部	315	0	4	pl014_0000
4	护腿	366	【猎人阿尔法】服装·脚部	316	0	4	pl002_0000
4	护腿	367	【猎人贝塔】服装·脚部	317	0	4	pl002_0010
4	护腿	368	【骨制】服装·脚部	318	0	4	pl003_0000
4	护腿	369	【合金】服装·脚部	319	0	4	pl004_0000
4	护腿	370	【巨蜂】服装·脚部	320	0	4	pl007_0000
4	护腿	371	【巨甲】服装·脚部	321	0	4	pl017_0000
4	护腿	373	【咬鱼】服装·脚部	323	0	4	pl006_0000
4	护腿	378	精英·铸铁护腿阿尔法	328	136	9	pl031_0000
4	护腿	379	精英·铸铁护腿贝塔	329	136	9	pl031_0000
4	护腿	380	精英·冰牙龙护腿阿尔法	330	138	9	pl089_0000
4	护腿	381	精英·冰牙龙护腿贝塔	331	138	9	pl089_0010
4	护腿	382	精英·火龙护腿阿尔法	332	140	9	pl033_0001
4	护腿	383	精英·火龙护腿贝塔	333	140	9	pl033_0011
4	护腿	384	精英·角龙护腿阿尔法	334	140	9	pl034_0001
4	护腿	385	精英·角龙护腿贝塔	335	140	9	pl034_0011
4	护腿	386	精英·风漂龙护腿阿尔法	336	140	9	pl027_0001
4	护腿	387	精英·风漂龙护腿贝塔	337	140	9	pl027_0011
4	护腿	388	精英·惨爪护腿阿尔法	338	140	9	pl029_0001
4	护腿	389	精英·惨爪护腿贝塔	339	140	9	pl029_0011
4	护腿	390	精英·熔岩龙护腿阿尔法	340	140	9	pl040_0001
4	护腿	391	精英·熔岩龙护腿贝塔	341	140	9	pl040_0001
4	护腿	392	精英·爆锤龙护腿阿尔法	342	144	9	pl041_0001
4	护腿	393	精英·爆锤龙护腿贝塔	343	144	9	pl041_0001
4	护腿	394	精英·迅龙护腿阿尔法	344	140	9	pl080_0000
4	护腿	395	精英·迅龙护腿贝塔	345	140	9	pl080_0010
4	护腿	396	精英·斩龙护腿阿尔法	346	142	9	pl081_0000
4	护腿	397	精英·斩龙护腿贝塔	347	142	9	pl081_0010
4	护腿	398	精英·碎龙护腿阿尔法	348	142	9	pl082_0000
4	护腿	399	精英·碎龙护腿贝塔	349	142	9	pl082_0010
4	护腿	400	精英·轰龙护腿阿尔法	350	142	9	pl083_0000
4	护腿	401	精英·轰龙护腿贝塔	351	142	9	pl083_0010
4	护腿	402	精英·雷颚护腿阿尔法	352	146	10	pl020_0101
4	护腿	403	精英·雷颚护腿贝塔	353	146	10	pl020_0111
4	护腿	404	【贼龙】服装·脚部	354	0	4	pl008_0000
4	护腿	405	【搔鸟】服装·脚部	355	0	4	pl009_0000
4	护腿	406	精英·黑带护腿阿尔法	356	150	10	pl093_0000
4	护腿	407	精英·黑带护腿贝塔	357	150	10	pl093_0000
4	护腿	411	【眩鸟】服装·脚部	361	0	4	pl023_0000
4	护腿	412	【痹贼龙】服装·脚部	362	0	4	pl022_0000
4	护腿	413	精英·霜漂护腿阿尔法	363	146	10	pl027_0500
4	护腿	414	精英·霜漂护腿贝塔	364	146	10	pl027_0510
4	护腿	415	精英·火龙魂护腿阿尔法	365	148	10	pl033_0101
4	护腿	416	精英·火龙魂护腿贝塔	366	148	10	pl033_0111
4	护腿	417	精英·暴君角龙护腿阿尔法	367	148	10	pl034_0101
4	护腿	418	精英·暴君角龙护腿贝塔	368	148	10	pl034_0111
4	护腿	419	精英·亡爪护腿阿尔法	369	148	10	pl029_0101
4	护腿	420	精英·亡爪护腿贝塔	370	148	10	pl029_0111
4	护腿	421	精英·斩黄护腿阿尔法	371	150	10	pl081_0100
4	护腿	422	精英·斩黄护腿贝塔	372	150	10	pl081_0110
4	护腿	423	精英·机械护腿阿尔法	373	142	9	pl091_0000
4	护腿	424	精英·机械护腿贝塔	374	142	9	pl091_0000
4	护腿	426	【毒妖鸟阿尔法】服装·脚部	376	0	4	pl010_0000
4	护腿	427	【毒妖鸟贝塔】服装·脚部	377	0	4	pl010_0010
4	护腿	428	精英·杜宾护腿阿尔法	378	152	10	pl044_0000
4	护腿	429	精英·杜宾护腿贝塔	379	152	10	pl044_0000
4	护腿	430	精英·大马士革护腿阿尔法	380	152	10	pl043_0000
4	护腿	431	精英·大马士革护腿贝塔	381	152	10	pl043_0010
4	护腿	432	精英·雪崩护腿阿尔法	382	154	11	pl085_0000
4	护腿	433	精英·雪崩护腿贝塔	383	154	11	pl085_0010
4	护腿	434	精英·矜持护腿阿尔法	384	154	10	pl042_0500
4	护腿	435	精英·矜持护腿贝塔	385	154	10	pl042_0510
4	护腿	436	精英·死灭护腿阿尔法	386	156	11	pl032_0500
4	护腿	437	精英·死灭护腿贝塔	387	156	11	pl032_0510
4	护腿	438	精英·帝王护腿阿尔法	388	156	11	pl046_0001
4	护腿	439	精英·帝王护腿贝塔	389	156	11	pl046_0011
4	护腿	440	精英·钢龙踏实阿尔法	390	156	11	pl047_0001
4	护腿	441	精英·钢龙踏实贝塔	391	156	11	pl047_0011
4	护腿	442	精英·麒麟护胫阿尔法	392	154	11	pl035_0001
4	护腿	443	精英·麒麟护胫贝塔	393	154	11	pl035_0011
4	护腿	444	精英·触角护腿阿尔法	394	158	11	pl086_0000
4	护腿	445	精英·触角护腿贝塔	395	158	11	pl086_0010
4	护腿	446	【蒸汽贵族阿尔法】服装·脚部	396	0	9	pl104_0000
4	护腿	447	【土砂龙】服装·脚部	397	0	4	pl012_0000
4	护腿	448	精英·公会宫殿护腿阿尔法	398	154	10	pl094_0000
4	护腿	449	精英·公会宫殿护腿贝塔	399	154	10	pl094_0000
4	护腿	450	精英·弧锁护腿阿尔法	400	142	9	pl104_0000
4	护腿	451	精英·弧锁护腿贝塔	401	142	9	pl104_0000
4	护腿	453	精英·狂纹护腿阿尔法	403	166	11	pl030_0500
4	护腿	454	精英·狂纹护腿贝塔	404	166	11	pl030_0510
4	护腿	455	精英·迦楼罗护腿阿尔法	405	162	11	pl088_0000
4	护腿	456	精英·迦楼罗护腿贝塔	406	162	11	pl088_0010
4	护腿	457	精英·贪欲护腿阿尔法	407	156	10	pl050_0500
4	护腿	458	精英·贪欲护腿贝塔	408	156	10	pl050_0510
4	护腿	459	【蛮颚龙阿尔法】服装·脚部	409	0	4	pl020_0000
4	护腿	460	【蛮颚龙贝塔】服装·脚部	410	0	4	pl020_0010
4	护腿	461	精英·公会成果靴阿尔法	411	162	11	pl092_0000
4	护腿	462	精英·公会成果靴贝塔	412	162	11	pl092_0000
4	护腿	464	精英·金黄澄月护腿阿尔法	414	162	11	pl021_0200
4	护腿	465	精英·金黄澄月护腿贝塔	415	162	11	pl021_0210
4	护腿	466	精英·银白耀日护腿阿尔法	416	164	11	pl033_0200
4	护腿	467	精英·银白耀日护腿贝塔	417	164	11	pl033_0210
4	护腿	468	【泥鱼龙】服装·脚部	418	0	4	pl011_0000
4	护腿	469	【飞雷龙】服装·脚部	419	0	4	pl013_0000
4	护腿	470	精英·雷狼龙护腿阿尔法	420	158	10	pl107_0000
4	护腿	471	精英·雷狼龙护腿贝塔	421	158	10	pl107_0010
4	护腿	472	精英·狱狼龙护腿阿尔法	422	160	10	pl107_0100
4	护腿	473	精英·狱狼龙护腿贝塔	423	160	10	pl107_0110
4	护腿	474	精英·黑狼鸟护腿阿尔法	424	154	10	pl108_0000
4	护腿	475	精英·黑狼鸟护腿贝塔	425	154	10	pl108_0010
4	护腿	476	精英·铸岛熔岩靴阿尔法	426	160	11	pl038_0000
4	护腿	477	精英·铸岛熔岩靴贝塔	427	160	11	pl038_0010
4	护腿	478	精英·金色下裳阿尔法	428	158	10	pl109_0000
4	护腿	479	精英·金色下裳贝塔	429	158	10	pl109_0010
4	护腿	480	精英·齐天腿甲阿尔法	430	170	11	pl109_0500
4	护腿	481	精英·齐天腿甲贝塔	431	170	11	pl109_0510
4	护腿	482	精英·铁腕护腿阿尔法	432	170	11	pl082_0500
4	护腿	483	精英·铁腕护腿贝塔	433	170	11	pl082_0510
4	护腿	484	精英·龙纹刻印封靴阿尔法	434	168	11	pl087_0000
4	护腿	485	精英·龙纹刻印封靴贝塔	435	168	11	pl087_0010
4	护腿	486	精英·煌黑龙细鳞阿尔法	436	160	11	pl052_0000
4	护腿	487	精英·煌黑龙细鳞贝塔	437	160	11	pl052_0010
4	护腿	492	精英·皇后护腿阿尔法	442	164	11	pl051_0001
4	护腿	493	精英·皇后护腿贝塔	443	164	11	pl051_0011
4	护腿	494	精英·绚辉龙铠罗护腿阿尔法	444	176	11	pl049_0001
4	护腿	495	精英·绚辉龙铠罗护腿贝塔	445	176	11	pl049_0011
4	护腿	496	精英·蔷薇靴阿尔法	446	150	9	pl124_0000
4	护腿	497	【浮空龙】服装·脚部	447	0	4	pl024_0000
4	护腿	498	精英·热情靴阿尔法	448	156	9	pl125_0000
4	护腿	499	【雌火龙阿尔法】服装·脚部	449	0	4	pl021_0000
4	护腿	500	精英·魔界之主【黑靴】阿尔法	450	162	10	pl126_0000
4	护腿	501	【雌火龙贝塔】服装·脚部	451	0	4	pl021_0010
4	护腿	502	精英·风火轮靴阿尔法	452	120	8	pl127_0000
4	护腿	503	【骨锤龙阿尔法】服装·脚部	453	0	5	pl028_0000
4	护腿	504	精英·阿斯特拉裤阿尔法	454	140	8	pl128_0000
4	护腿	505	【骨锤龙贝塔】服装·脚部	455	0	5	pl028_0010
4	护腿	506	【蔷薇】服装·脚部	456	0	9	pl124_0000
4	护腿	507	【热情】服装·脚部	457	0	9	pl125_0000
4	护腿	508	【魔界之主】服装·脚部	458	0	10	pl126_0000
4	护腿	509	【风火轮】服装·脚部	459	0	8	pl127_0000
4	护腿	510	【阿斯特拉】服装·脚部	460	0	8	pl128_0000
4	护腿	511	【矿石】服装·脚部	461	0	5	pl025_0000
4	护腿	512	【浴场】服装·脚	462	94	8	pl106_0000
4	护腿	517	精英·健美护腿阿尔法	467	154	10	pl115_0000
4	护腿	518	精英·轰吼护腿阿尔法	468	158	10	pl083_0100
4	护腿	519	精英·轰吼护腿贝塔	469	158	10	pl083_0110
4	护腿	520	守护者靴阿尔法	470	50	5	pl121_0000
4	护腿	521	【结云】服装·脚部	471	0	6	pl122_0000
4	护腿	522	【银骑士】服装·脚部	472	0	6	pl123_0000
4	护腿	523	HARDUMMY	473	132	11	pl068_0010
4	护腿	524	精英·触角护腿伽马	474	176	11	pl086_0020
4	护腿	525	【苍星之将】服装·脚部	475	0	7	pl072_0000
4	护腿	526	精英·苍世武士【足履】阿尔法	476	170	11	pl072_0001
4	护腿	527	精英·雪崩护腿伽马	477	180	11	pl085_0020
4	护腿	528	精英·霜刃冰牙龙护腿阿尔法	478	162	10	pl089_0500
4	护腿	529	精英·霜刃冰牙龙护腿贝塔	479	162	10	pl089_0510
4	护腿	530	精英·龙靴阿尔法	480	180	11	pl129_0000
4	护腿	531	精英·龙靴贝塔	481	180	11	pl129_0010
4	护腿	532	HARDUMMY	482	160	11	pl068_0020
4	护腿	533	Unavailable	483	0	0	无
4	护腿	534	精英·里昂脚部阿尔法	484	150	11	pl130_0000
4	护腿	535	精英·克莱尔脚部阿尔法	485	150	11	pl131_0000
4	护腿	536	【里昂】服装·脚部	486	0	11	pl130_0000
4	护腿	537	【克莱尔】服装·脚部	487	0	11	pl131_0000
4	护腿	540	【岩贼龙】服装·脚部	490	0	4	pl039_0000
4	护腿	541	【铸铁】服装·脚部	491	0	5	pl031_0000
4	护腿	542	【火龙心阿尔法】服装·脚部	492	0	5	pl021_0100
4	护腿	543	【火龙心贝塔】服装·脚部	493	0	5	pl021_0110
4	护腿	544	【熔岩龙阿尔法】服装·脚部	494	0	5	pl040_0000
4	护腿	545	【熔岩龙贝塔】服装·脚部	495	0	5	pl040_0010
4	护腿	546	【风漂龙阿尔法】服装·脚部	496	0	5	pl027_0000
4	护腿	547	【风漂龙贝塔】服装·脚部	497	0	5	pl027_0010
4	护腿	548	【惨爪龙阿尔法】服装·脚部	498	0	5	pl029_0000
4	护腿	549	【惨爪龙贝塔】服装·脚部	499	0	5	pl029_0010
4	护腿	550	【火龙阿尔法】服装·脚部	500	0	5	pl033_0000
4	护腿	551	【火龙贝塔】服装·脚部	501	0	5	pl033_0010
4	护腿	552	【火龙魂阿尔法】服装·脚部	502	0	6	pl033_0100
4	护腿	553	【火龙魂贝塔】服装·脚部	503	0	6	pl033_0110
4	护腿	554	【角龙阿尔法】服装·脚部	504	0	5	pl034_0000
4	护腿	555	【角龙贝塔】服装·脚部	505	0	5	pl034_0010
4	护腿	556	【暴君角龙阿尔法】服装·脚部	506	0	6	pl034_0100
4	护腿	557	【暴君角龙贝塔】服装·脚部	507	0	6	pl034_0110
4	护腿	558	【爆锤龙阿尔法】服装·脚部	508	0	6	pl041_0000
4	护腿	559	【爆锤龙贝塔】服装·脚部	509	0	6	pl041_0010
4	护腿	560	【爆鳞龙阿尔法】服装·脚部	510	0	6	pl042_0000
4	护腿	561	【爆鳞龙贝塔】服装·脚部	511	0	6	pl042_0010
4	护腿	562	【残虐阿尔法】服装·脚部	512	0	6	pl050_0000
4	护腿	563	【残虐贝塔】服装·脚部	513	0	6	pl050_0010
4	护腿	564	【杜宾阿尔法】服装·脚部	514	0	6	pl044_0000
4	护腿	565	【杜宾贝塔】服装·脚部	515	0	6	pl044_0000
4	护腿	566	【大马士革阿尔法】服装·脚部	516	0	6	pl043_0000
4	护腿	567	【大马士革贝塔】服装·脚部	517	0	6	pl043_0010
4	护腿	568	【铸岛熔岩阿尔法】服装·脚部	518	0	7	pl038_0000
4	护腿	569	【铸岛熔岩贝塔】服装·脚部	519	0	7	pl038_0010
4	护腿	570	【铸岛熔岩伽马】服装·脚部	520	0	7	pl038_0020
4	护腿	571	【战纹阿尔法】服装·脚部	521	0	7	pl030_0000
4	护腿	572	【战纹贝塔】服装·脚部	522	0	7	pl030_0010
4	护腿	573	【战纹伽马】服装·脚部	523	0	7	pl030_0020
4	护腿	574	【帝王阿尔法】服装·脚部	524	0	7	pl046_0000
4	护腿	575	【帝王贝塔】服装·脚部	525	0	7	pl046_0010
4	护腿	576	【帝王伽马】服装·脚部	526	0	7	pl046_0020
4	护腿	577	【钢龙阿尔法】服装·脚部	527	0	7	pl047_0000
4	护腿	578	【钢龙贝塔】服装·脚部	528	0	7	pl047_0010
4	护腿	579	【钢龙伽马】服装·脚部	529	0	7	pl047_0020
4	护腿	580	【乌尔德阿尔法】服装·脚部	530	0	7	pl032_0000
4	护腿	581	【乌尔德贝塔】服装·脚部	531	0	7	pl032_0010
4	护腿	582	【乌尔德伽马】服装·脚部	532	0	7	pl032_0020
4	护腿	583	【麒麟阿尔法】服装·脚部	533	0	7	pl035_0000
4	护腿	584	【麒麟贝塔】服装·脚部	534	0	7	pl035_0010
4	护腿	585	【麒麟伽马】服装·脚部	535	0	7	pl035_0020
4	护腿	586	【冥灯幽火阿尔法】服装·脚部	536	0	7	pl045_0000
4	护腿	587	【冥灯幽火贝塔】服装·脚部	537	0	7	pl045_0010
4	护腿	588	【冥灯幽火伽马】服装·脚部	538	0	7	pl045_0020
4	护腿	589	【皇后阿尔法】服装·脚部	539	0	7	pl051_0000
4	护腿	590	【皇后贝塔】服装·脚部	540	0	7	pl051_0010
4	护腿	591	【皇后伽马】服装·脚部	541	0	7	pl051_0020
4	护腿	592	【绚辉龙铠罗阿尔法】服装·脚部	542	0	7	pl049_0000
4	护腿	593	【绚辉龙铠罗贝塔】服装·脚部	543	0	7	pl049_0010
4	护腿	594	【绚辉龙铠罗伽马】服装·脚部	544	0	7	pl049_0020
4	护腿	595	【精英·巨蜂】服装·脚部	546	0	8	pl007_0001
4	护腿	596	【精英·巨甲虫】服装·脚部	547	0	8	pl017_0001
4	护腿	599	【精英·贼龙】服装·脚部	550	0	8	pl008_0001
4	护腿	600	【精英·眩鸟】服装·脚部	551	0	8	pl023_0001
4	护腿	601	【精英·痹贼龙】服装·脚部	552	0	8	pl022_0001
4	护腿	602	【精英·岩贼龙】服装·脚部	553	0	8	pl039_0001
4	护腿	603	【精英·搔鸟】服装·脚部	554	0	8	pl009_0001
4	护腿	604	【精英·毒妖鸟】服装·脚部	555	0	8	pl010_0001
4	护腿	605	【精英·妖水】服装·脚部	556	0	8	pl010_0101
4	护腿	606	【精英·土砂龙】服装·脚部	557	0	8	pl012_0001
4	护腿	607	【精英·泥鱼龙】服装·脚部	558	0	8	pl011_0001
4	护腿	608	【精英·冰鱼龙】服装·脚部	559	0	8	pl110_0000
4	护腿	609	【精英·飞雷龙】服装·脚部	560	0	8	pl013_0001
4	护腿	610	【精英·朱毒】服装·脚部	561	0	8	pl013_0101
4	护腿	611	【精英·猛牛龙阿尔法】服装·脚部	562	0	8	pl084_0000
4	护腿	612	【精英·猛牛龙贝塔】服装·脚部	563	0	8	pl084_0010
4	护腿	613	【精英·蛮颚龙阿尔法】服装·脚部	564	0	8	pl020_0001
4	护腿	614	【精英·蛮颚龙贝塔】服装·脚部	565	0	8	pl020_0011
4	护腿	615	【精英·雷颚阿尔法】服装·脚部	566	0	10	pl020_0101
4	护腿	616	【精英·雷颚贝塔】服装·脚部	567	0	10	pl020_0111
4	护腿	617	【精英·雌火龙阿尔法】服装·脚部	568	0	8	pl021_0001
4	护腿	618	【精英·雌火龙贝塔】服装·脚部	569	0	8	pl021_0011
4	护腿	619	【精英·火龙心阿尔法】服装·脚部	570	0	8	pl021_0101
4	护腿	620	【精英·火龙心贝塔】服装·脚部	571	0	8	pl021_0111
4	护腿	621	【精英·浮空龙】服装·脚部	572	0	8	pl024_0001
