武器类型ID	武器类型	武器ID	武器名称	稀有度	模型类型	主模型地址	附件模型地址
10	操虫棍	69	暴君长刀1	5	组合模型	wp/rod/bs_rod004	wp/rod/parts/op_rod009
10	操虫棍	70	暴君长刀2	6	组合模型	wp/rod/bs_rod004	wp/rod/parts/op_rod009
10	操虫棍	72	脉冲长棍1	1	组合模型	wp/rod/bs_rod003	wp/rod/parts/op_rod003
10	操虫棍	73	脉冲长棍2	2	组合模型	wp/rod/bs_rod003	wp/rod/parts/op_rod003
10	操虫棍	74	脉冲长棍3	3	组合模型	wp/rod/bs_rod003	wp/rod/parts/op_rod003
10	操虫棍	75	飞雷龙之柱1	4	组合模型	wp/rod/bs_rod003	wp/rod/parts/op_rod003
10	操虫棍	76	飞雷龙之柱2	5	组合模型	wp/rod/bs_rod003	wp/rod/parts/op_rod003
10	操虫棍	77	飞雷龙之柱3	5	组合模型	wp/rod/bs_rod003	wp/rod/parts/op_rod003
10	操虫棍	78	惨爪长棍1	3	组合模型	wp/rod/bs_rod003	wp/rod/parts/op_rod006
10	操虫棍	79	惨爪长棍2	4	组合模型	wp/rod/bs_rod003	wp/rod/parts/op_rod006
10	操虫棍	80	魅惑三钴杵	5	独立模型	wp/rod/rod006	
10	操虫棍	81	恶【罪恶】	7	独立模型	wp/rod/rod006	
10	操虫棍	82	龙骨棍1	2	组合模型	wp/rod/bs_rod003	
10	操虫棍	83	龙骨棍2	3	组合模型	wp/rod/bs_rod003	
10	操虫棍	84	龙骨棍3	5	组合模型	wp/rod/bs_rod003	
10	操虫棍	85	深蓝电光	3	独立模型	wp/rod/rod001	
10	操虫棍	86	苍蓝电魂	6	独立模型	wp/rod/rod001	
10	操虫棍	87	碧绿神鸣	7	独立模型	wp/rod/rod001	
10	操虫棍	88	黑钢长刀1	4	组合模型	wp/rod/bs_rod001	
10	操虫棍	89	黑钢长刀2	5	组合模型	wp/rod/bs_rod001	
10	操虫棍	90	灵魂钢龙棍	6	独立模型	wp/rod/rod002	
10	操虫棍	91	冰体钢龙棍	7	独立模型	wp/rod/rod002	
10	操虫棍	92	冥灯龙长刀	7	组合模型	wp/rod/bs_rod002	wp/rod/parts/op_rod011
10	操虫棍	100	邪恶之翼	5	独立模型	wp/rod/rod007	
10	操虫棍	101	污秽暴风雨	6	独立模型	wp/rod/rod007	
10	操虫棍	102	穿心枪盖博尔格	6	独立模型	wp/rod/rod008	
10	操虫棍	103	穿心枪盖博尔格·真	7	独立模型	wp/rod/rod008	
10	操虫棍	104	金色的长刀·水	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	
10	操虫棍	105	金色的长刀·冰	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	
10	操虫棍	106	金色的长刀·麻痹	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	
10	操虫棍	107	金色的长刀·搔	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod001
10	操虫棍	108	金色的长刀·毒妖	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod002
10	操虫棍	109	金色的长刀·飞雷	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod003
10	操虫棍	110	金色的长刀·眩	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod005
10	操虫棍	111	金色的长刀·惨爪	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod006
10	操虫棍	112	金色的长刀·尸套	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod007
10	操虫棍	113	金色的长刀·王	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod008
10	操虫棍	114	金色的长刀·角	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod009
10	操虫棍	115	金色的长刀·岩贼	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod010
10	操虫棍	116	铠罗长刀·搔	6	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod001
10	操虫棍	117	铠罗长刀·毒妖	6	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod002
10	操虫棍	118	铠罗长刀·飞雷	6	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod003
10	操虫棍	119	铠罗长刀·眩	6	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod005
10	操虫棍	120	铠罗长刀·惨爪	6	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod006
10	操虫棍	121	铠罗长刀·尸套	6	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod007
10	操虫棍	122	铠罗长刀·王	6	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod008
10	操虫棍	123	铠罗长刀·角	6	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod009
10	操虫棍	124	铠罗长刀·岩贼	6	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod010
10	操虫棍	125	铠罗长刀·水	7	组合模型 (凯罗武器)	wp/rod/bs_rod006	
10	操虫棍	126	铠罗长刀·冰	7	组合模型 (凯罗武器)	wp/rod/bs_rod006	
10	操虫棍	127	铠罗长刀·麻痹	7	组合模型 (凯罗武器)	wp/rod/bs_rod006	
10	操虫棍	128	皇后长鞭	6	组合模型	wp/rod/bs_rod007	
10	操虫棍	129	皇后长鞭·炎妃	7	组合模型	wp/rod/bs_rod007	
10	操虫棍	130	皇后长鞭·灭尽	7	组合模型	wp/rod/bs_rod007	wp/rod/parts/op_rod004
10	操虫棍	131	皇后长鞭·冥灯	7	组合模型	wp/rod/bs_rod007	wp/rod/parts/op_rod011
10	操虫棍	132	铠罗长刀·睡眠	7	组合模型 (凯罗武器)	wp/rod/bs_rod006	
10	操虫棍	133	皇金长刀·飞雷	7	组合模型 (凯罗武器)	wp/rod/bs_rod011	wp/rod/parts/op_rod003
10	操虫棍	134	皇金长刀·尸套	7	组合模型 (凯罗武器)	wp/rod/bs_rod011	wp/rod/parts/op_rod007
10	操虫棍	135	皇金长刀·王	7	组合模型 (凯罗武器)	wp/rod/bs_rod011	wp/rod/parts/op_rod008
10	操虫棍	136	皇金长刀·岩贼	7	组合模型 (凯罗武器)	wp/rod/bs_rod011	wp/rod/parts/op_rod010
10	操虫棍	137	皇金长刀·水	7	组合模型 (凯罗武器)	wp/rod/bs_rod012	
10	操虫棍	138	皇金长刀·冰	7	组合模型 (凯罗武器)	wp/rod/bs_rod012	
10	操虫棍	139	皇金长刀·麻痹	7	组合模型 (凯罗武器)	wp/rod/bs_rod012	
10	操虫棍	140	防卫队两刃型操虫棍1	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	141	防卫队两刃型操虫棍2	2	组合模型	wp/rod/bs_rod001	
10	操虫棍	142	防卫队两刃型操虫棍3	4	组合模型	wp/rod/bs_rod001	
10	操虫棍	143	防卫队两刃型操虫棍4	5	组合模型	wp/rod/bs_rod001	
10	操虫棍	144	防卫队两刃型操虫棍5	6	组合模型	wp/rod/bs_rod001	
10	操虫棍	145	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	146	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	147	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	148	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	149	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	150	铬钢三叉1	8	组合模型	wp/rod/bs_rod008	
10	操虫棍	151	铬钢三叉2	9	组合模型	wp/rod/bs_rod008	
10	操虫棍	152	铬钢三叉3	10	组合模型	wp/rod/bs_rod008	
10	操虫棍	153	王棍雷电	9	独立模型	wp/rod/rod018	
10	操虫棍	154	王棍雷电·改	10	独立模型	wp/rod/rod018	
10	操虫棍	155	王牙棍【别雷】	11	独立模型	wp/rod/rod018	
10	操虫棍	156	狱棍龙鸣	10	独立模型	wp/rod/rod019	
10	操虫棍	157	狼牙棍【亡狱】	11	独立模型	wp/rod/rod019	
10	操虫棍	158	扑灭导灯【暗】	11	独立模型	wp/rod/rod011	
10	操虫棍	159	火龙棍【炎舞】·改	9	独立模型	wp/rod/rod003	
10	操虫棍	160	苍炎棍【飞翔】	9	独立模型	wp/rod/rod026	
10	操虫棍	161	缭乱辉龙棍	11	独立模型	wp/rod/rod020	
10	操虫棍	162	巢穴飞跃1	8	组合模型	wp/rod/bs_rod002	wp/rod/parts/op_rod001
10	操虫棍	163	巢穴飞跃2	9	组合模型	wp/rod/bs_rod002	wp/rod/parts/op_rod001
10	操虫棍	164	碎龙长棍	9	独立模型	wp/rod/rod013	
10	操虫棍	165	爆棍一柱擎天	9	独立模型	wp/rod/rod013	
10	操虫棍	166	碎光之黑曜杵	11	独立模型	wp/rod/rod023	
10	操虫棍	167	下潜长刀1	8	组合模型	wp/rod/bs_rod008	wp/rod/parts/op_rod005
10	操虫棍	168	下潜长刀2	9	组合模型	wp/rod/bs_rod008	wp/rod/parts/op_rod005
10	操虫棍	169	隐密长鞭1	9	组合模型	wp/rod/bs_rod002	wp/rod/parts/op_rod020
10	操虫棍	170	隐密长鞭2	9	组合模型	wp/rod/bs_rod002	wp/rod/parts/op_rod020
10	操虫棍	171	冻寒疾风刀3	8	组合模型	wp/rod/bs_rod002	
10	操虫棍	172	琥珀曲棍	9	独立模型	wp/rod/rod012	
10	操虫棍	173	琥珀曲棍·改	9	独立模型	wp/rod/rod012	
10	操虫棍	174	巨狼暴风雨	10	独立模型	wp/rod/rod012	
10	操虫棍	175	夜神长刀1	8	组合模型	wp/rod/bs_rod001	wp/rod/parts/op_rod016
10	操虫棍	176	夜神长刀2	9	组合模型	wp/rod/bs_rod001	wp/rod/parts/op_rod016
10	操虫棍	177	曼陀罗暴风雨1	8	组合模型	wp/rod/bs_rod002	wp/rod/parts/op_rod002
10	操虫棍	178	曼陀罗暴风雨2	9	组合模型	wp/rod/bs_rod002	wp/rod/parts/op_rod002
10	操虫棍	179	舄湖长刀1	8	组合模型	wp/rod/bs_rod004	wp/rod/parts/op_rod013
10	操虫棍	180	舄湖长刀2	9	组合模型	wp/rod/bs_rod004	wp/rod/parts/op_rod013
10	操虫棍	181	岩贼龙巫师1	8	组合模型	wp/rod/bs_rod008	wp/rod/parts/op_rod010
10	操虫棍	182	岩贼龙巫师2	9	组合模型	wp/rod/bs_rod008	wp/rod/parts/op_rod010
10	操虫棍	183	灼炎之奔流	9	独立模型	wp/rod/rod014	
10	操虫棍	184	灼炎之奔流·改	9	独立模型	wp/rod/rod014	
10	操虫棍	185	斩龙旋狱棍	10	独立模型	wp/rod/rod014	
10	操虫棍	186	飞空巫师1	8	组合模型	wp/rod/bs_rod009	
10	操虫棍	187	飞空巫师2	9	组合模型	wp/rod/bs_rod009	
10	操虫棍	188	飞空巫师3	10	组合模型	wp/rod/bs_rod009	
10	操虫棍	189	严冰权杖	10	组合模型	wp/rod/bs_rod010	
10	操虫棍	190	冰贤友爱	11	组合模型	wp/rod/bs_rod010	
10	操虫棍	191	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	192	死灭虫尸杖	10	组合模型	wp/rod/bs_rod009	wp/rod/parts/op_rod017
10	操虫棍	193	水蛇奥秘	10	组合模型	wp/rod/bs_rod009	wp/rod/parts/op_rod022
10	操虫棍	194	蛮颚棍翼龙杆刀·改	8	独立模型	wp/rod/rod005	
10	操虫棍	195	直杆蛮炎棍	9	独立模型	wp/rod/rod005	
10	操虫棍	196	直杆雷颚棍	9	独立模型	wp/rod/rod009	
10	操虫棍	197	直杆雷颚棍·改	9	独立模型	wp/rod/rod009	
10	操虫棍	198	直杆蛮雷棍	10	独立模型	wp/rod/rod009	
10	操虫棍	199	激流长刀4	8	组合模型	wp/rod/bs_rod004	
10	操虫棍	200	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	201	轰龙长棍1	9	组合模型	wp/rod/bs_rod003	wp/rod/parts/op_rod019
10	操虫棍	202	轰龙长棍2	9	组合模型	wp/rod/bs_rod003	wp/rod/parts/op_rod019
10	操虫棍	203	暴君长刀3	9	组合模型	wp/rod/bs_rod004	wp/rod/parts/op_rod009
10	操虫棍	204	命运长刀	9	组合模型	wp/rod/bs_rod004	wp/rod/parts/op_rod023
10	操虫棍	205	硫铁环连	9	独立模型	wp/rod/rod015	
10	操虫棍	206	穴地硫斩旋	10	独立模型	wp/rod/rod015	
10	操虫棍	207	飞雷龙之锚1	8	组合模型	wp/rod/bs_rod009	wp/rod/parts/op_rod003
10	操虫棍	208	飞雷龙之锚2	9	组合模型	wp/rod/bs_rod009	wp/rod/parts/op_rod003
10	操虫棍	209	朱赤痹之柱1	8	组合模型	wp/rod/bs_rod003	wp/rod/parts/op_rod015
10	操虫棍	210	朱赤痹之柱2	9	组合模型	wp/rod/bs_rod003	wp/rod/parts/op_rod015
10	操虫棍	211	恶【罪恶】·改	9	独立模型	wp/rod/rod006	
10	操虫棍	212	凶恶【残虐】	9	独立模型	wp/rod/rod006	
10	操虫棍	213	冥府三钴杵	9	独立模型	wp/rod/rod010	
10	操虫棍	214	死线【亡期】	10	独立模型	wp/rod/rod010	
10	操虫棍	215	封龙古杖1	9	组合模型	wp/rod/bs_rod009	
10	操虫棍	216	封龙古杖2	10	组合模型	wp/rod/bs_rod009	
10	操虫棍	217	三世十方－智慧－	11	独立模型	wp/rod/rod016	
10	操虫棍	218	天之幻雷	10	独立模型	wp/rod/rod001	
10	操虫棍	219	锈冰钢龙棍	10	独立模型	wp/rod/rod002	
10	操虫棍	220	冥灯龙长刀改	11	组合模型	wp/rod/bs_rod002	wp/rod/parts/op_rod011
10	操虫棍	221	业翼躁狂	11	独立模型	wp/rod/rod017	
10	操虫棍	222	金碎棍棒	10	独立模型	wp/rod/rod021	
10	操虫棍	223	鬼神棍【猿王】	11	独立模型	wp/rod/rod022	
10	操虫棍	224	煌黑之龙棍	10	独立模型	wp/rod/rod025	
10	操虫棍	225	煌黑龙棍殒命	11	独立模型	wp/rod/rod025	
10	操虫棍	226	魂焰龙戟·炎妃	11	组合模型	wp/rod/bs_rod007	
10	操虫棍	227	魂焰龙戟·灭尽	11	组合模型	wp/rod/bs_rod007	wp/rod/parts/op_rod004
10	操虫棍	228	魂焰龙戟·冥灯	11	组合模型	wp/rod/bs_rod007	wp/rod/parts/op_rod011
10	操虫棍	229	劫难长棍	10	组合模型	wp/rod/bs_rod003	wp/rod/parts/op_rod024
10	操虫棍	230	公会宫殿权杖	9	独立模型	wp/rod/rod027	
10	操虫棍	231	冰鱼龙长柄刀1	8	组合模型	wp/rod/bs_rod004	wp/rod/parts/op_rod014
10	操虫棍	232	冰鱼龙长柄刀2	9	组合模型	wp/rod/bs_rod004	wp/rod/parts/op_rod014
10	操虫棍	233	金碎棍豪电雷	11	独立模型	wp/rod/rod021	
10	操虫棍	234	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	235	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	236	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	237	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	238	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	239	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	240	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	241	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	242	巨狼霜冻	10	独立模型	wp/rod/rod028	
10	操虫棍	243	黑龙棍	10	独立模型	wp/rod/rod029	
10	操虫棍	244	真·黑龙棍	11	独立模型	wp/rod/rod029	
10	操虫棍	245	宫廷旗杖【巡星】	11	独立模型	wp/rod/rod027	
10	操虫棍	246	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	247	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	248	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	249	赤龙降伏锚·火	11	独立模型 (冥赤武器)	wp/rod/rod024	
10	操虫棍	250	赤龙降伏锚·水	11	独立模型 (冥赤武器)	wp/rod/rod024	
10	操虫棍	251	赤龙降伏锚·冰	11	独立模型 (冥赤武器)	wp/rod/rod024	
10	操虫棍	252	赤龙降伏锚·雷	11	独立模型 (冥赤武器)	wp/rod/rod024	
10	操虫棍	253	赤龙降伏锚·龙	11	独立模型 (冥赤武器)	wp/rod/rod024	
10	操虫棍	254	赤龙降伏锚·毒	11	独立模型 (冥赤武器)	wp/rod/rod024	
10	操虫棍	255	赤龙降伏锚·麻痹	11	独立模型 (冥赤武器)	wp/rod/rod024	
10	操虫棍	256	赤龙降伏锚·睡眠	11	独立模型 (冥赤武器)	wp/rod/rod024	
10	操虫棍	257	赤龙降伏锚·爆破	11	独立模型 (冥赤武器)	wp/rod/rod024	
10	操虫棍	258	赤龙降伏锚·火	11	独立模型 (冥赤武器)	wp/rod/rod030	
10	操虫棍	259	赤龙降伏锚·水	11	独立模型 (冥赤武器)	wp/rod/rod030	
10	操虫棍	260	赤龙降伏锚·冰	11	独立模型 (冥赤武器)	wp/rod/rod030	
10	操虫棍	261	赤龙降伏锚·雷	11	独立模型 (冥赤武器)	wp/rod/rod030	
10	操虫棍	262	赤龙降伏锚·龙	11	独立模型 (冥赤武器)	wp/rod/rod030	
10	操虫棍	263	赤龙降伏锚·毒	11	独立模型 (冥赤武器)	wp/rod/rod030	
10	操虫棍	264	赤龙降伏锚·麻痹	11	独立模型 (冥赤武器)	wp/rod/rod030	
10	操虫棍	265	赤龙降伏锚·睡眠	11	独立模型 (冥赤武器)	wp/rod/rod030	
10	操虫棍	266	赤龙降伏锚·爆破	11	独立模型 (冥赤武器)	wp/rod/rod030	
10	操虫棍	267	穿心枪盖博尔格·极	11	独立模型	wp/rod/rod008	
10	操虫棍	268	金色的长刀·水	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	
10	操虫棍	269	金色的长刀·冰	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	
10	操虫棍	270	金色的长刀·麻痹	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	
10	操虫棍	271	金色的长刀·搔	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod001
10	操虫棍	272	金色的长刀·毒妖	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod002
10	操虫棍	273	金色的长刀·飞雷	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod003
10	操虫棍	274	金色的长刀·眩	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod005
10	操虫棍	275	金色的长刀·惨爪	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod006
10	操虫棍	276	金色的长刀·尸套	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod007
10	操虫棍	277	金色的长刀·王	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod008
10	操虫棍	278	金色的长刀·角	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod009
10	操虫棍	279	金色的长刀·岩贼	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod010
10	操虫棍	280	铠罗长刀·搔	10	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod001
10	操虫棍	281	铠罗长刀·毒妖	10	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod002
10	操虫棍	282	铠罗长刀·飞雷	10	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod003
10	操虫棍	283	铠罗长刀·眩	10	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod005
10	操虫棍	284	铠罗长刀·惨爪	10	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod006
10	操虫棍	285	铠罗长刀·尸套	10	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod007
10	操虫棍	286	铠罗长刀·王	10	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod008
10	操虫棍	287	铠罗长刀·角	10	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod009
10	操虫棍	288	铠罗长刀·岩贼	10	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod010
10	操虫棍	289	铠罗长刀·水	11	组合模型 (凯罗武器)	wp/rod/bs_rod006	
10	操虫棍	290	铠罗长刀·冰	11	组合模型 (凯罗武器)	wp/rod/bs_rod006	
10	操虫棍	291	铠罗长刀·麻痹	11	组合模型 (凯罗武器)	wp/rod/bs_rod006	
10	操虫棍	292	铠罗长刀·睡眠	11	组合模型 (凯罗武器)	wp/rod/bs_rod006	
10	操虫棍	293	皇金长刀·飞雷	11	组合模型 (凯罗武器)	wp/rod/bs_rod011	wp/rod/parts/op_rod003
10	操虫棍	294	皇金长刀·尸套	11	组合模型 (凯罗武器)	wp/rod/bs_rod011	wp/rod/parts/op_rod007
10	操虫棍	295	皇金长刀·王	11	组合模型 (凯罗武器)	wp/rod/bs_rod011	wp/rod/parts/op_rod008
10	操虫棍	296	皇金长刀·岩贼	11	组合模型 (凯罗武器)	wp/rod/bs_rod011	wp/rod/parts/op_rod010
10	操虫棍	297	皇金长刀·水	11	组合模型 (凯罗武器)	wp/rod/bs_rod012	
10	操虫棍	298	皇金长刀·冰	11	组合模型 (凯罗武器)	wp/rod/bs_rod012	
10	操虫棍	299	皇金长刀·麻痹	11	组合模型 (凯罗武器)	wp/rod/bs_rod012	
10	操虫棍	300	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	301	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	302	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	303	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	304	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	305	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	306	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	307	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	308	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	309	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	310	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	311	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	312	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	313	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	314	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	315	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	316	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	317	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	318	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	319	Unavailable	0	组合模型	wp/rod/bs_rod001	
10	操虫棍	320	Unavailable	0	组合模型	wp/rod/bs_rod001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	2	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	4	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	6	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	7	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	8	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	9	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	10	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	20	铁弓1	100	组合模型	wp/bow/bs_bow001	
11	弓	21	铁弓2	200	组合模型	wp/bow/bs_bow001	
11	弓	22	铁弓3	232	组合模型	wp/bow/bs_bow001	
11	弓	23	钢铁弓1	208	组合模型	wp/bow/bs_bow001	
11	弓	24	钢铁弓2	160	组合模型	wp/bow/bs_bow001	
11	弓	25	钢铁弓3	112	组合模型	wp/bow/bs_bow001	
11	弓	26	合金弓1	128	组合模型	wp/bow/bs_bow001	
11	弓	27	合金弓2	0	组合模型	wp/bow/bs_bow001	
11	弓	28	灭尽龙大弓	0	组合模型	wp/bow/bs_bow001	wp/bow/parts/op_bow001
11	弓	29	必灭一矢	192	独立模型	wp/bow/bow004	
11	弓	30	搔鸟弓1	232	组合模型	wp/bow/bs_bow001	wp/bow/parts/op_bow005
11	弓	31	搔鸟弓2	208	组合模型	wp/bow/bs_bow001	wp/bow/parts/op_bow005
11	弓	32	搔鸟弓3	160	组合模型	wp/bow/bs_bow001	wp/bow/parts/op_bow005
11	弓	33	星空迅击弓1	112	组合模型	wp/bow/bs_bow002	wp/bow/parts/op_bow005
11	弓	34	星空迅击弓2	128	组合模型	wp/bow/bs_bow002	wp/bow/parts/op_bow005
11	弓	35	星空迅击弓3	0	组合模型	wp/bow/bs_bow002	wp/bow/parts/op_bow005
11	弓	36	爆锤震弓	192	独立模型	wp/bow/bow003	
11	弓	37	重弓巨灵勇士	0	独立模型	wp/bow/bow003	
11	弓	38	公主弓矢1	208	组合模型	wp/bow/bs_bow001	wp/bow/parts/op_bow009
11	弓	40	公主弓矢2	64	组合模型	wp/bow/bs_bow001	wp/bow/parts/op_bow009
11	弓	42	公主弓矢3	0	组合模型	wp/bow/bs_bow001	wp/bow/parts/op_bow009
11	弓	43	火龙强弓1	160	组合模型	wp/bow/bs_bow002	wp/bow/parts/op_bow004
11	弓	45	火龙强弓2	192	组合模型	wp/bow/bs_bow002	wp/bow/parts/op_bow004
11	弓	46	火龙强弓3	0	组合模型	wp/bow/bs_bow002	wp/bow/parts/op_bow004
11	弓	48	水流弓1	232	组合模型	wp/bow/bs_bow001	
11	弓	49	水流弓2	208	组合模型	wp/bow/bs_bow001	
11	弓	50	水流弓3	160	组合模型	wp/bow/bs_bow001	
11	弓	51	激流射手1	112	组合模型	wp/bow/bs_bow002	
11	弓	52	激流射手2	128	组合模型	wp/bow/bs_bow002	
11	弓	53	激流射手3	0	组合模型	wp/bow/bs_bow002	
11	弓	54	优雅长弓1	160	组合模型	wp/bow/bs_bow001	wp/bow/parts/op_bow006
11	弓	55	优雅长弓2	112	组合模型	wp/bow/bs_bow001	wp/bow/parts/op_bow006
11	弓	56	银蕨	128	独立模型	wp/bow/bow005	
11	弓	57	冰凌银蕨	0	独立模型	wp/bow/bow005	
11	弓	58	猎弓1	100	组合模型	wp/bow/bs_bow003	
11	弓	59	猎弓2	200	组合模型	wp/bow/bs_bow003	
11	弓	60	猎弓3	232	组合模型	wp/bow/bs_bow003	
11	弓	61	能量猎弓1	208	组合模型	wp/bow/bs_bow003	
11	弓	62	能量猎弓2	160	组合模型	wp/bow/bs_bow003	
11	弓	63	能量猎弓3	112	组合模型	wp/bow/bs_bow003	
11	弓	64	勇气猎弓1	128	组合模型	wp/bow/bs_bow003	
11	弓	65	勇气猎弓2	0	组合模型	wp/bow/bs_bow003	
11	弓	66	尸套龙弓1	0	组合模型	wp/bow/bs_bow003	wp/bow/parts/op_bow002
11	弓	67	尸套龙弓2	192	组合模型	wp/bow/bs_bow003	wp/bow/parts/op_bow002
11	弓	68	爆锤大弓1	160	组合模型	wp/bow/bs_bow003	wp/bow/parts/op_bow007
11	弓	69	爆锤大弓2	112	组合模型	wp/bow/bs_bow003	wp/bow/parts/op_bow007
11	弓	70	爆锤角弓	128	独立模型	wp/bow/bow002	
