武器类型ID	武器类型	武器ID	武器名称	稀有度	模型类型	主模型地址	附件模型地址
10	操虫棍	174	巨狼暴风雨	11	组合模型 (凯罗武器)	wp/rod/bs_rod011	wp/rod/parts/op_rod008
10	操虫棍	175	夜神长刀1	11	组合模型 (凯罗武器)	wp/rod/bs_rod011	wp/rod/parts/op_rod010
10	操虫棍	176	夜神长刀2	11	组合模型 (凯罗武器)	wp/rod/bs_rod012	
10	操虫棍	177	曼陀罗暴风雨1	11	组合模型 (凯罗武器)	wp/rod/bs_rod012	
10	操虫棍	178	曼陀罗暴风雨2	11	组合模型 (凯罗武器)	wp/rod/bs_rod012	
10	操虫棍	0	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	0	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	0	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	0	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	0	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	0	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	0	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	0	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	0	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	0	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	0	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	0	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	0	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	0	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	0	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	0	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	0	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	0	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	0	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	0	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	0	Unavailable	0	组合模型	wp/rod/rod001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	15	Unavailable	100	组合模型	wp/bow/bow001	
11	弓	17	Unavailable	200	组合模型	wp/bow/bow001	
11	弓	18	Unavailable	232	组合模型	wp/bow/bow001	
11	弓	19	Unavailable	208	组合模型	wp/bow/bow001	
11	弓	21	铁弓2	160	组合模型	wp/bow/bow001	
11	弓	22	铁弓3	112	组合模型	wp/bow/bow001	
11	弓	23	钢铁弓1	128	组合模型	wp/bow/bow001	
11	弓	25	钢铁弓3	0	组合模型	wp/bow/bow001	
11	弓	26	合金弓1	0	组合模型	wp/bow/bow001	wp/bow/parts/op_bow001
11	弓	28	灭尽龙大弓	192	独立模型	wp/bow/bow004	
11	弓	30	搔鸟弓1	232	组合模型	wp/bow/bow001	wp/bow/parts/op_bow005
11	弓	32	搔鸟弓3	208	组合模型	wp/bow/bow001	wp/bow/parts/op_bow005
11	弓	33	星空迅击弓1	160	组合模型	wp/bow/bow001	wp/bow/parts/op_bow005
11	弓	34	星空迅击弓2	112	组合模型	wp/bow/bow002	wp/bow/parts/op_bow005
11	弓	36	爆锤震弓	128	组合模型	wp/bow/bow002	wp/bow/parts/op_bow005
11	弓	37	重弓巨灵勇士	0	组合模型	wp/bow/bow002	wp/bow/parts/op_bow005
11	弓	38	公主弓矢1	192	独立模型	wp/bow/bow003	
11	弓	40	公主弓矢2	0	独立模型	wp/bow/bow003	
11	弓	41	Unavailable	208	组合模型	wp/bow/bow001	wp/bow/parts/op_bow009
11	弓	43	火龙强弓1	64	组合模型	wp/bow/bow001	wp/bow/parts/op_bow009
11	弓	44	Unavailable	0	组合模型	wp/bow/bow001	wp/bow/parts/op_bow009
11	弓	45	火龙强弓2	160	组合模型	wp/bow/bow002	wp/bow/parts/op_bow004
11	弓	47	Unavailable	192	组合模型	wp/bow/bow002	wp/bow/parts/op_bow004
11	弓	48	水流弓1	0	组合模型	wp/bow/bow002	wp/bow/parts/op_bow004
11	弓	49	水流弓2	232	组合模型	wp/bow/bow001	
11	弓	51	激流射手1	208	组合模型	wp/bow/bow001	
11	弓	52	激流射手2	160	组合模型	wp/bow/bow001	
11	弓	53	激流射手3	112	组合模型	wp/bow/bow002	
11	弓	55	优雅长弓2	128	组合模型	wp/bow/bow002	
11	弓	56	银蕨	0	组合模型	wp/bow/bow002	
11	弓	57	冰凌银蕨	160	组合模型	wp/bow/bow001	wp/bow/parts/op_bow006
11	弓	59	猎弓2	112	组合模型	wp/bow/bow001	wp/bow/parts/op_bow006
11	弓	60	猎弓3	128	独立模型	wp/bow/bow005	
11	弓	62	能量猎弓2	0	独立模型	wp/bow/bow005	
11	弓	63	能量猎弓3	100	组合模型	wp/bow/bow003	
11	弓	65	勇气猎弓2	200	组合模型	wp/bow/bow003	
11	弓	66	尸套龙弓1	232	组合模型	wp/bow/bow003	
11	弓	67	尸套龙弓2	208	组合模型	wp/bow/bow003	
11	弓	69	爆锤大弓2	160	组合模型	wp/bow/bow003	
11	弓	70	爆锤角弓	112	组合模型	wp/bow/bow003	
11	弓	71	疾风角弓	128	组合模型	wp/bow/bow003	
11	弓	73	花朵弓1	0	组合模型	wp/bow/bow003	
11	弓	74	花朵弓2	0	组合模型	wp/bow/bow003	wp/bow/parts/op_bow002
11	弓	76	曼陀罗弓1	192	组合模型	wp/bow/bow003	wp/bow/parts/op_bow002
11	弓	77	曼陀罗弓2	160	组合模型	wp/bow/bow003	wp/bow/parts/op_bow007
11	弓	79	火炎弓1	112	组合模型	wp/bow/bow003	wp/bow/parts/op_bow007
11	弓	80	火炎弓2	128	独立模型	wp/bow/bow002	
11	弓	82	蛮颚龙射手2	0	独立模型	wp/bow/bow008	
11	弓	84	脉冲弓1	192	独立模型	wp/bow/bow008	
11	弓	85	脉冲弓2	232	组合模型	wp/bow/bow003	wp/bow/parts/op_bow008
11	弓	87	飞雷弓射手大蛇	208	组合模型	wp/bow/bow003	wp/bow/parts/op_bow008
11	弓	88	飞雷弓【羽羽矢】	160	组合模型	wp/bow/bow003	wp/bow/parts/op_bow008
11	弓	89	龙骨弓1	112	组合模型	wp/bow/bow004	wp/bow/parts/op_bow008
11	弓	91	龙骨弓3	128	组合模型	wp/bow/bow004	wp/bow/parts/op_bow008
11	弓	92	黑钢弓1	0	组合模型	wp/bow/bow004	wp/bow/parts/op_bow008
11	弓	93	黑钢弓2	208	组合模型	wp/bow/bow003	wp/bow/parts/op_bow011
11	弓	95	钢龙强弓	160	组合模型	wp/bow/bow003	wp/bow/parts/op_bow011
11	弓	96	冥灯龙大弓	64	组合模型	wp/bow/bow004	wp/bow/parts/op_bow011
11	弓	98	巨型猎弓	192	组合模型	wp/bow/bow004	wp/bow/parts/op_bow011
11	弓	99	Unavailable	0	组合模型	wp/bow/bow004	wp/bow/parts/op_bow011
11	弓	100	暴徒凶弓	232	组合模型	wp/bow/bow003	wp/bow/parts/op_bow010
11	弓	102	HARDUMMY	208	组合模型	wp/bow/bow003	wp/bow/parts/op_bow010
11	弓	103	HARDUMMY	160	组合模型	wp/bow/bow003	wp/bow/parts/op_bow010
11	弓	104	金色的弓·水	64	独立模型	wp/bow/bow006	
11	弓	106	金色的弓·爆破	0	独立模型	wp/bow/bow006	
11	弓	107	金色的弓·搔	208	组合模型	wp/bow/bow003	
11	弓	109	金色的弓·飞雷	160	组合模型	wp/bow/bow003	
11	弓	110	金色的弓·蛮颚	0	组合模型	wp/bow/bow003	
11	弓	111	金色的弓·女王	112	组合模型	wp/bow/bow002	
11	弓	113	金色的弓·尸套	128	组合模型	wp/bow/bow002	
11	弓	114	金色的弓·王	0	独立模型	wp/bow/bow001	
11	弓	116	铠罗弓·搔	192	独立模型	wp/bow/bow001	
11	弓	117	铠罗弓·毒妖	192	组合模型	wp/bow/bow001	wp/bow/parts/op_bow003
11	弓	119	铠罗弓·蛮颚	128	独立模型	wp/bow/bow007	
11	弓	121	铠罗弓·风漂	192	独立模型	wp/bow/bow007	
11	弓	122	铠罗弓·尸套	224	独立模型	wp/bow/bow009	
11	弓	124	铠罗弓·角	0	独立模型	wp/bow/bow009	
11	弓	125	铠罗弓·水	64	独立模型	wp/bow/bow010	
11	弓	127	铠罗弓·爆破	0	独立模型	wp/bow/bow010	
11	弓	128	皇后弓	184	组合模型 (凯罗武器)	wp/bow/bs_bow005	
11	弓	130	皇后弓·灭尽	184	组合模型 (凯罗武器)	wp/bow/bs_bow005	
11	弓	131	皇后弓·冥灯	184	组合模型 (凯罗武器)	wp/bow/bs_bow005	
11	弓	132	铠罗弓·火	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow005
11	弓	134	皇金弓·风漂	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow008
11	弓	135	皇金弓·王	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow010
11	弓	136	皇金弓·尸套	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow011
11	弓	137	皇金弓·水	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow009
11	弓	138	皇金弓·爆破	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow006
11	弓	139	防卫队迎击用强弓1	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow002
11	弓	140	防卫队迎击用强弓2	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow004
11	弓	141	防卫队迎击用强弓3	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow007
11	弓	142	防卫队迎击用强弓4	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow005
11	弓	144	Unavailable	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow008
11	弓	145	Unavailable	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow010
11	弓	146	Unavailable	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow011
11	弓	147	Unavailable	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow009
11	弓	148	Unavailable	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow006
11	弓	149	Unavailable	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow002
11	弓	150	龙穿弓1	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow004
11	弓	151	龙穿弓2	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow007
11	弓	152	龙穿弓3	192	组合模型 (凯罗武器)	wp/bow/bs_bow006	
11	弓	154	王弓远雷改	192	组合模型 (凯罗武器)	wp/bow/bs_bow006	
11	弓	155	王牙弓【稚雷】	192	组合模型 (凯罗武器)	wp/bow/bs_bow006	
11	弓	156	狱弓龙岩	128	组合模型	wp/bow/bow007	
11	弓	158	必灭一矢【烈】	192	组合模型	wp/bow/bow007	
11	弓	160	巢穴射手2	192	组合模型	wp/bow/bow007	wp/bow/parts/op_bow001
11	弓	162	爆弓沙皇之箭	192	组合模型	wp/bow/bow007	wp/bow/parts/op_bow003
11	弓	164	重弓巨灵勇士·改	192	组合模型 (凯罗武器)	wp/bow/bs_bow006	
11	弓	165	刚重弓巨人核心	48	组合模型 (凯罗武器)	wp/bow/bs_bow011	wp/bow/parts/op_bow010
11	弓	167	蔷薇弓	48	组合模型 (凯罗武器)	wp/bow/bs_bow011	wp/bow/parts/op_bow006
11	弓	168	疯狂弓	48	组合模型 (凯罗武器)	wp/bow/bs_bow011	wp/bow/parts/op_bow004
11	弓	169	冰尖暴风1	48	组合模型 (凯罗武器)	wp/bow/bs_bow011	wp/bow/parts/op_bow002
11	弓	170	冰尖暴风2	48	组合模型 (凯罗武器)	wp/bow/bs_bow012	
11	弓	171	火龙强弓4	48	组合模型 (凯罗武器)	wp/bow/bs_bow012	
11	弓	172	苍火龙刚弓	44	组合模型	wp/bow/bow002	
11	弓	174	轰龙弓1	232	组合模型	wp/bow/bow002	
11	弓	175	轰龙弓2	184	组合模型	wp/bow/bow002	
11	弓	176	激流射手4	112	组合模型	wp/bow/bow002	
11	弓	177	舄湖射手1	16	组合模型	wp/bow/bow002	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	190	Unavailable	128	组合模型	wp/bow/bow002	
11	弓	192	水螅·浮浪	192	组合模型	wp/bow/bow002	
11	弓	193	暴君·浮浪	192	组合模型	wp/bow/bow002	
11	弓	194	角王弓疾风·改	0	独立模型	wp/bow/bow019	
11	弓	196	曼陀罗骤雨1	192	独立模型	wp/bow/bow019	
11	弓	197	曼陀罗骤雨2	128	独立模型	wp/bow/bow019	
11	弓	198	梦魇弓1	96	独立模型	wp/bow/bow020	
11	弓	200	蛮颚龙之火矢1	128	独立模型	wp/bow/bow020	
11	弓	201	蛮颚龙之火矢2	128	独立模型	wp/bow/bow013	
11	弓	203	风色雷颚2	128	组合模型	wp/bow/bow008	wp/bow/parts/op_bow005
11	弓	205	万雷弓【羽羽矢】	192	组合模型	wp/bow/bow008	wp/bow/parts/op_bow005
11	弓	206	飞毒弓朱岚	192	独立模型	wp/bow/bow015	
11	弓	208	飞毒弓【红时雨】	192	独立模型	wp/bow/bow015	
11	弓	209	封龙古弓1	64	独立模型	wp/bow/bow023	
11	弓	211	三界双树－光明－	192	独立模型	wp/bow/bow003	
11	弓	212	钢龙射手弓	0	独立模型	wp/bow/bow003	
11	弓	213	冥灯龙大弓改	32	组合模型	wp/bow/bow001	wp/bow/parts/op_bow009
11	弓	214	新·猎弓	0	组合模型	wp/bow/bow001	wp/bow/parts/op_bow027
11	弓	216	雷弓【兽王】	128	组合模型	wp/bow/bow001	wp/bow/parts/op_bow023
11	弓	218	Unavailable	192	组合模型	wp/bow/bow008	wp/bow/parts/op_bow017
11	弓	220	魂焰龙弓·炎妃	0	组合模型	wp/bow/bow008	wp/bow/parts/op_bow017
11	弓	221	魂焰龙弓·灭尽	192	组合模型	wp/bow/bow002	wp/bow/parts/op_bow004
11	弓	222	魂焰龙弓·冥灯	0	组合模型	wp/bow/bow002	wp/bow/parts/op_bow026
11	弓	224	巨牛大弓2	128	组合模型	wp/bow/bow002	wp/bow/parts/op_bow024
11	弓	226	公会宫殿弧弓	192	组合模型	wp/bow/bow002	wp/bow/parts/op_bow018
11	弓	228	斩龙弓2	0	组合模型	wp/bow/bow002	wp/bow/parts/op_bow018
11	弓	229	罪罚弓1	128	组合模型	wp/bow/bow002	
11	弓	230	罪罚弓2	32	组合模型	wp/bow/bow002	wp/bow/parts/op_bow028
11	弓	232	Unavailable	0	组合模型	wp/bow/bow002	wp/bow/parts/op_bow028
11	弓	233	Unavailable	192	独立模型	wp/bow/bow014	
11	弓	235	Unavailable	0	独立模型	wp/bow/bow014	
11	弓	236	HARDUMMY	192	独立模型	wp/bow/bow014	
11	弓	237	HARDUMMY	192	独立模型	wp/bow/bow005	
11	弓	238	宫廷翼弓【极星】	0	独立模型	wp/bow/bow012	
11	弓	240	Unavailable	192	独立模型	wp/bow/bow012	
11	弓	241	Unavailable	128	组合模型	wp/bow/bow003	
11	弓	243	赤龙穿心箭·水	0	组合模型	wp/bow/bow003	
11	弓	244	赤龙穿心箭·冰	192	组合模型	wp/bow/bow003	
11	弓	245	赤龙穿心箭·雷	192	组合模型	wp/bow/bow010	
11	弓	247	赤龙穿心箭·爆破	128	组合模型	wp/bow/bow010	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	250	赤龙穿心箭·冰	192	组合模型	wp/bow/bow009	wp/bow/parts/op_bow002
11	弓	252	赤龙穿心箭·龙	192	独立模型	wp/bow/bow016	
11	弓	254	HARDUMMY	128	独立模型	wp/bow/bow016	
11	弓	255	金色的弓·水	192	独立模型	wp/bow/bow008	
11	弓	256	金色的弓·雷	0	独立模型	wp/bow/bow008	
11	弓	257	金色的弓·爆破	128	组合模型	wp/bow/bow009	wp/bow/parts/op_bow008
11	弓	259	金色的弓·毒妖	192	组合模型	wp/bow/bow009	wp/bow/parts/op_bow008
11	弓	260	金色的弓·飞雷	32	组合模型	wp/bow/bow004	wp/bow/parts/op_bow014
11	弓	262	金色的弓·女王	0	组合模型	wp/bow/bow004	wp/bow/parts/op_bow014
11	弓	263	金色的弓·风漂	32	组合模型	wp/bow/bow009	wp/bow/parts/op_bow011
11	弓	265	金色的弓·王	0	组合模型	wp/bow/bow009	wp/bow/parts/op_bow011
11	弓	266	金色的弓·角	192	组合模型	wp/bow/bow004	wp/bow/parts/op_bow013
11	弓	268	铠罗弓·毒妖	0	组合模型	wp/bow/bow004	wp/bow/parts/op_bow013
11	弓	269	铠罗弓·飞雷	128	独立模型	wp/bow/bow006	
11	弓	270	铠罗弓·蛮颚	192	独立模型	wp/bow/bow006	
11	弓	271	铠罗弓·女王	32	独立模型	wp/bow/bow011	
11	弓	273	铠罗弓·尸套	0	独立模型	wp/bow/bow011	
11	弓	274	铠罗弓·王	192	独立模型	wp/bow/bow011	
11	弓	275	铠罗弓·角	0	组合模型	wp/bow/bow009	
11	弓	277	铠罗弓·雷	192	组合模型	wp/bow/bow009	
11	弓	278	铠罗弓·爆破	128	独立模型	wp/bow/bow017	
11	弓	280	皇金弓·飞雷	192	独立模型	wp/bow/bow001	
11	弓	281	皇金弓·风漂	128	组合模型	wp/bow/bow001	wp/bow/parts/op_bow003
11	弓	282	皇金弓·王	192	独立模型	wp/bow/bow007	
11	弓	283	皇金弓·尸套	128	独立模型	wp/bow/bow018	
11	弓	285	皇金弓·爆破	96	独立模型	wp/bow/bow021	
11	弓	287	Unavailable	64	独立模型	wp/bow/bow022	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	292	Unavailable	128	组合模型	wp/bow/bow007	
11	弓	293	Unavailable	128	组合模型	wp/bow/bow007	wp/bow/parts/op_bow001
11	弓	294	Unavailable	128	组合模型	wp/bow/bow007	wp/bow/parts/op_bow003
11	弓	295	Unavailable	32	组合模型	wp/bow/bow009	wp/bow/parts/op_bow021
11	弓	297	Unavailable	0	组合模型	wp/bow/bow009	wp/bow/parts/op_bow021
11	弓	298	Unavailable	192	组合模型	wp/bow/bow002	wp/bow/parts/op_bow025
11	弓	300	Unavailable	128	独立模型	wp/bow/bow026	
11	弓	302	Unavailable	192	组合模型	wp/bow/bow003	wp/bow/parts/op_bow019
11	弓	304	Unavailable	0	组合模型	wp/bow/bow003	wp/bow/parts/op_bow019
11	弓	305	Unavailable	0	组合模型	wp/bow/bow003	wp/bow/parts/op_bow020
11	弓	307	Unavailable	192	组合模型	wp/bow/bow003	wp/bow/parts/op_bow020
11	弓	308	Unavailable	128	独立模型	wp/bow/bow021	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	316	Unavailable	128	独立模型	wp/bow/bow028	
11	弓	318	Unavailable	128	独立模型	wp/bow/bow028	
11	弓	319	Unavailable	128	独立模型	wp/bow/bow026	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	326	Unavailable	32	独立模型 (冥赤武器)	wp/bow/bow024	
11	弓	328	Unavailable	32	独立模型 (冥赤武器)	wp/bow/bow024	
11	弓	329	Unavailable	32	独立模型 (冥赤武器)	wp/bow/bow024	
11	弓	330	Unavailable	32	独立模型 (冥赤武器)	wp/bow/bow024	
11	弓	331	Unavailable	32	独立模型 (冥赤武器)	wp/bow/bow024	
11	弓	332	Unavailable	32	独立模型 (冥赤武器)	wp/bow/bow024	
11	弓	326	Unavailable	32	独立模型 (冥赤武器)	wp/bow/bow030	
11	弓	328	Unavailable	32	独立模型 (冥赤武器)	wp/bow/bow030	
11	弓	329	Unavailable	32	独立模型 (冥赤武器)	wp/bow/bow030	
11	弓	330	Unavailable	32	独立模型 (冥赤武器)	wp/bow/bow030	
11	弓	331	Unavailable	32	独立模型 (冥赤武器)	wp/bow/bow030	
11	弓	332	Unavailable	32	独立模型 (冥赤武器)	wp/bow/bow030	
11	弓	339	Unavailable	128	独立模型	wp/bow/bow010	
11	弓	128	皇后弓	184	组合模型 (凯罗武器)	wp/bow/bs_bow005	
11	弓	130	皇后弓·灭尽	184	组合模型 (凯罗武器)	wp/bow/bs_bow005	
11	弓	131	皇后弓·冥灯	184	组合模型 (凯罗武器)	wp/bow/bs_bow005	
11	弓	132	铠罗弓·火	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow005
11	弓	134	皇金弓·风漂	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow008
11	弓	135	皇金弓·王	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow010
11	弓	136	皇金弓·尸套	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow011
11	弓	137	皇金弓·水	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow009
11	弓	138	皇金弓·爆破	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow006
11	弓	139	防卫队迎击用强弓1	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow002
11	弓	140	防卫队迎击用强弓2	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow004
11	弓	141	防卫队迎击用强弓3	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow007
11	弓	142	防卫队迎击用强弓4	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow005
11	弓	144	Unavailable	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow008
11	弓	145	Unavailable	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow010
11	弓	146	Unavailable	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow011
11	弓	147	Unavailable	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow009
11	弓	148	Unavailable	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow006
11	弓	149	Unavailable	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow002
11	弓	150	龙穿弓1	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow004
11	弓	151	龙穿弓2	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow007
11	弓	152	龙穿弓3	192	组合模型 (凯罗武器)	wp/bow/bs_bow006	
11	弓	154	王弓远雷改	192	组合模型 (凯罗武器)	wp/bow/bs_bow006	
11	弓	155	王牙弓【稚雷】	192	组合模型 (凯罗武器)	wp/bow/bs_bow006	
11	弓	164	重弓巨灵勇士·改	192	组合模型 (凯罗武器)	wp/bow/bs_bow006	
11	弓	165	刚重弓巨人核心	48	组合模型 (凯罗武器)	wp/bow/bs_bow011	wp/bow/parts/op_bow010
11	弓	167	蔷薇弓	48	组合模型 (凯罗武器)	wp/bow/bs_bow011	wp/bow/parts/op_bow006
11	弓	168	疯狂弓	48	组合模型 (凯罗武器)	wp/bow/bs_bow011	wp/bow/parts/op_bow004
11	弓	169	冰尖暴风1	48	组合模型 (凯罗武器)	wp/bow/bs_bow011	wp/bow/parts/op_bow002
11	弓	170	冰尖暴风2	48	组合模型 (凯罗武器)	wp/bow/bs_bow012	
11	弓	171	火龙强弓4	48	组合模型 (凯罗武器)	wp/bow/bs_bow012	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	14	Unavailable	100	组合模型	wp/hbg/hbg001	
12	重弩炮	16	Unavailable	200	组合模型	wp/hbg/hbg001	
12	重弩炮	17	Unavailable	232	组合模型	wp/hbg/hbg001	
12	重弩炮	18	Unavailable	208	组合模型	wp/hbg/hbg001	
