武器类型ID	武器类型	武器ID	武器名称	稀有度	模型类型	主模型地址	附件模型地址
10	操虫棍	29	星空長刀Ⅱ	5	组合模型	wp/rod/rod001	wp/rod/parts/op_rod001
10	操虫棍	30	星空長刀Ⅲ	5	组合模型	wp/rod/rod001	wp/rod/parts/op_rod001
10	操虫棍	31	閃耀長刀Ⅰ	2	组合模型	wp/rod/rod001	wp/rod/parts/op_rod005
10	操虫棍	32	閃耀長刀Ⅱ	3	组合模型	wp/rod/rod001	wp/rod/parts/op_rod005
10	操虫棍	33	利刃長刀Ⅰ	4	组合模型	wp/rod/rod002	wp/rod/parts/op_rod005
10	操虫棍	34	利刃長刀Ⅱ	5	组合模型	wp/rod/rod002	wp/rod/parts/op_rod005
10	操虫棍	35	利刃長刀Ⅲ	5	组合模型	wp/rod/rod002	wp/rod/parts/op_rod005
10	操虫棍	36	冰霜長刀Ⅰ	3	组合模型	wp/rod/rod001	
10	操虫棍	37	冰霜長刀Ⅱ	4	组合模型	wp/rod/rod001	
10	操虫棍	38	凍寒疾風刀Ⅰ	5	组合模型	wp/rod/rod002	
10	操虫棍	39	凍寒疾風刀Ⅱ	5	组合模型	wp/rod/rod002	
10	操虫棍	40	花朵之刀Ⅰ	1	组合模型	wp/rod/rod001	wp/rod/parts/op_rod002
10	操虫棍	41	花朵之刀Ⅱ	2	组合模型	wp/rod/rod001	wp/rod/parts/op_rod002
10	操虫棍	42	花朵之刀Ⅲ	3	组合模型	wp/rod/rod001	wp/rod/parts/op_rod002
10	操虫棍	43	曼陀羅長刀Ⅰ	4	组合模型	wp/rod/rod001	wp/rod/parts/op_rod002
10	操虫棍	44	曼陀羅長刀Ⅱ	5	组合模型	wp/rod/rod001	wp/rod/parts/op_rod002
10	操虫棍	45	曼陀羅長刀Ⅲ	5	组合模型	wp/rod/rod001	wp/rod/parts/op_rod002
10	操虫棍	46	岩賊龍長鞭Ⅰ	5	组合模型	wp/rod/rod002	wp/rod/parts/op_rod010
10	操虫棍	47	岩賊龍長鞭Ⅱ	6	组合模型	wp/rod/rod002	wp/rod/parts/op_rod010
10	操虫棍	48	骨棍Ⅰ	0	组合模型	wp/rod/rod003	
10	操虫棍	49	骨棍Ⅱ	0	组合模型	wp/rod/rod003	
10	操虫棍	50	骨棍Ⅲ	1	组合模型	wp/rod/rod003	
10	操虫棍	51	硬骨棍Ⅰ	2	组合模型	wp/rod/rod003	
10	操虫棍	52	硬骨棍Ⅱ	3	组合模型	wp/rod/rod003	
10	操虫棍	53	硬骨棍Ⅲ	4	组合模型	wp/rod/rod003	
10	操虫棍	54	飛空棍Ⅰ	5	组合模型	wp/rod/rod003	
10	操虫棍	55	飛空棍Ⅱ	5	组合模型	wp/rod/rod003	
10	操虫棍	56	屍套龍操蟲棍Ⅰ	6	组合模型	wp/rod/rod003	wp/rod/parts/op_rod007
10	操虫棍	57	屍套龍操蟲棍Ⅱ	6	组合模型	wp/rod/rod003	wp/rod/parts/op_rod007
10	操虫棍	58	蠻顎龍桿刀	2	独立模型	wp/rod/rod005	
10	操虫棍	59	蠻顎龍桿刀改	4	独立模型	wp/rod/rod005	
10	操虫棍	60	蠻顎棍翼龍桿刀	6	独立模型	wp/rod/rod005	
10	操虫棍	61	水流棍Ⅰ	1	组合模型	wp/rod/rod003	
10	操虫棍	62	水流棍Ⅱ	2	组合模型	wp/rod/rod003	
10	操虫棍	63	水流棍Ⅲ	3	组合模型	wp/rod/rod003	
10	操虫棍	64	激流長刀Ⅰ	4	组合模型	wp/rod/rod004	
10	操虫棍	65	激流長刀Ⅱ	5	组合模型	wp/rod/rod004	
10	操虫棍	66	激流長刀Ⅲ	5	组合模型	wp/rod/rod004	
10	操虫棍	67	爆鎚棍Ⅰ	3	组合模型	wp/rod/rod003	wp/rod/parts/op_rod009
10	操虫棍	68	爆鎚棍Ⅱ	4	组合模型	wp/rod/rod003	wp/rod/parts/op_rod009
10	操虫棍	69	暴君長刀Ⅰ	5	组合模型	wp/rod/rod004	wp/rod/parts/op_rod009
10	操虫棍	70	暴君長刀Ⅱ	6	组合模型	wp/rod/rod004	wp/rod/parts/op_rod009
10	操虫棍	72	脈衝長棍Ⅰ	1	组合模型	wp/rod/rod003	wp/rod/parts/op_rod003
10	操虫棍	73	脈衝長棍Ⅱ	2	组合模型	wp/rod/rod003	wp/rod/parts/op_rod003
10	操虫棍	74	脈衝長棍Ⅲ	3	组合模型	wp/rod/rod003	wp/rod/parts/op_rod003
10	操虫棍	75	飛雷龍之柱Ⅰ	4	组合模型	wp/rod/rod003	wp/rod/parts/op_rod003
10	操虫棍	76	飛雷龍之柱Ⅱ	5	组合模型	wp/rod/rod003	wp/rod/parts/op_rod003
10	操虫棍	77	飛雷龍之柱Ⅲ	5	组合模型	wp/rod/rod003	wp/rod/parts/op_rod003
10	操虫棍	78	慘爪長棍Ⅰ	3	组合模型	wp/rod/rod003	wp/rod/parts/op_rod006
10	操虫棍	79	慘爪長棍Ⅱ	4	组合模型	wp/rod/rod003	wp/rod/parts/op_rod006
10	操虫棍	80	魅惑三鈷杵	5	独立模型	wp/rod/rod006	
10	操虫棍	81	惡【VICE】	7	独立模型	wp/rod/rod006	
10	操虫棍	82	龍骨棍Ⅰ	2	组合模型	wp/rod/rod003	
10	操虫棍	83	龍骨棍Ⅱ	3	组合模型	wp/rod/rod003	
10	操虫棍	84	龍骨棍Ⅲ	5	组合模型	wp/rod/rod003	
10	操虫棍	85	深藍電光	3	独立模型	wp/rod/rod001	
10	操虫棍	86	蒼藍電魂	6	独立模型	wp/rod/rod001	
10	操虫棍	87	碧綠神鳴	7	独立模型	wp/rod/rod001	
10	操虫棍	88	黑鋼長刀Ⅰ	4	组合模型	wp/rod/rod001	
10	操虫棍	89	黑鋼長刀Ⅱ	5	组合模型	wp/rod/rod001	
10	操虫棍	90	靈魂鋼龍棍	6	独立模型	wp/rod/rod002	
10	操虫棍	91	冰體鋼龍棍	7	独立模型	wp/rod/rod002	
10	操虫棍	92	冥燈龍長刀	7	组合模型	wp/rod/rod002	wp/rod/parts/op_rod011
10	操虫棍	100	邪惡之翼	5	独立模型	wp/rod/rod007	
10	操虫棍	101	污穢暴風雨	6	独立模型	wp/rod/rod007	
10	操虫棍	102	穿心槍蓋博爾格	6	独立模型	wp/rod/rod008	
10	操虫棍	103	穿心槍蓋博爾格‧真	7	独立模型	wp/rod/rod008	
10	操虫棍	104	金色的長刀‧水	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	
10	操虫棍	105	金色的長刀‧冰	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	
10	操虫棍	106	金色的長刀‧麻痺	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	
10	操虫棍	107	金色的長刀‧搔	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod001
10	操虫棍	108	金色的長刀‧毒妖	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod002
10	操虫棍	109	金色的長刀‧飛雷	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod003
10	操虫棍	110	金色的長刀‧眩	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod005
10	操虫棍	111	金色的長刀‧慘爪	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod006
10	操虫棍	112	金色的長刀‧屍套	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod007
10	操虫棍	113	金色的長刀‧王	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod008
10	操虫棍	114	金色的長刀‧角	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod009
10	操虫棍	115	金色的長刀‧岩賊	5	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod010
10	操虫棍	116	鎧羅長刀‧搔	6	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod001
10	操虫棍	117	鎧羅長刀‧毒妖	6	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod002
10	操虫棍	118	鎧羅長刀‧飛雷	6	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod003
10	操虫棍	119	鎧羅長刀‧眩	6	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod005
10	操虫棍	120	鎧羅長刀‧慘爪	6	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod006
10	操虫棍	121	鎧羅長刀‧屍套	6	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod007
10	操虫棍	122	鎧羅長刀‧王	6	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod008
10	操虫棍	123	鎧羅長刀‧角	6	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod009
10	操虫棍	124	鎧羅長刀‧岩賊	6	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod010
10	操虫棍	125	鎧羅長刀‧水	7	组合模型 (凯罗武器)	wp/rod/bs_rod006	
10	操虫棍	126	鎧羅長刀‧冰	7	组合模型 (凯罗武器)	wp/rod/bs_rod006	
10	操虫棍	127	鎧羅長刀‧麻痺	7	组合模型 (凯罗武器)	wp/rod/bs_rod006	
10	操虫棍	128	皇后長鞭	6	组合模型	wp/rod/rod007	
10	操虫棍	129	皇后長鞭‧炎妃	7	组合模型	wp/rod/rod007	
10	操虫棍	130	皇后長鞭‧滅盡	7	组合模型	wp/rod/rod007	wp/rod/parts/op_rod004
10	操虫棍	131	皇后長鞭‧冥燈	7	组合模型	wp/rod/rod007	wp/rod/parts/op_rod011
10	操虫棍	132	鎧羅長刀‧睡眠	7	组合模型 (凯罗武器)	wp/rod/bs_rod006	
10	操虫棍	133	帝王金長刀‧飛雷	7	组合模型 (凯罗武器)	wp/rod/bs_rod011	wp/rod/parts/op_rod003
10	操虫棍	134	帝王金長刀‧屍套	7	组合模型 (凯罗武器)	wp/rod/bs_rod011	wp/rod/parts/op_rod007
10	操虫棍	135	帝王金長刀‧王	7	组合模型 (凯罗武器)	wp/rod/bs_rod011	wp/rod/parts/op_rod008
10	操虫棍	136	帝王金長刀‧岩賊	7	组合模型 (凯罗武器)	wp/rod/bs_rod011	wp/rod/parts/op_rod010
10	操虫棍	137	帝王金長刀‧水	7	组合模型 (凯罗武器)	wp/rod/bs_rod012	
10	操虫棍	138	帝王金長刀‧冰	7	组合模型 (凯罗武器)	wp/rod/bs_rod012	
10	操虫棍	139	帝王金長刀‧麻痺	7	组合模型 (凯罗武器)	wp/rod/bs_rod012	
10	操虫棍	140	防衛隊兩刃型操蟲棍Ⅰ	0	组合模型	wp/rod/rod001	
10	操虫棍	141	防衛隊兩刃型操蟲棍Ⅱ	2	组合模型	wp/rod/rod001	
10	操虫棍	142	防衛隊兩刃型操蟲棍Ⅲ	4	组合模型	wp/rod/rod001	
10	操虫棍	143	防衛隊兩刃型操蟲棍Ⅳ	5	组合模型	wp/rod/rod001	
10	操虫棍	144	防衛隊兩刃型操蟲棍Ⅴ	6	组合模型	wp/rod/rod001	
10	操虫棍	145	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	146	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	147	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	148	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	149	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	150	鉻鋼三叉Ⅰ	8	组合模型	wp/rod/rod008	
10	操虫棍	151	鉻鋼三叉Ⅱ	9	组合模型	wp/rod/rod008	
10	操虫棍	152	鉻鋼三叉Ⅲ	10	组合模型	wp/rod/rod008	
10	操虫棍	153	王棍雷電	9	独立模型	wp/rod/rod018	
10	操虫棍	154	王棍雷電‧改	10	独立模型	wp/rod/rod018	
10	操虫棍	155	王牙棍【別雷】	11	独立模型	wp/rod/rod018	
10	操虫棍	156	獄棍龍鳴	10	独立模型	wp/rod/rod019	
10	操虫棍	157	狼牙棍【亡獄】	11	独立模型	wp/rod/rod019	
10	操虫棍	158	撲滅導燈【闇】	11	独立模型	wp/rod/rod011	
10	操虫棍	159	火龍棍【炎舞】‧改	9	独立模型	wp/rod/rod003	
10	操虫棍	160	蒼炎棍【飛翔】	9	独立模型	wp/rod/rod026	
10	操虫棍	161	繚亂輝龍棍	11	独立模型	wp/rod/rod020	
10	操虫棍	162	巢穴飛躍Ⅰ	8	组合模型	wp/rod/rod002	wp/rod/parts/op_rod001
10	操虫棍	163	巢穴飛躍Ⅱ	9	组合模型	wp/rod/rod002	wp/rod/parts/op_rod001
10	操虫棍	164	碎龍長棍	9	独立模型	wp/rod/rod013	
10	操虫棍	165	爆棍一柱擎天	9	独立模型	wp/rod/rod013	
10	操虫棍	166	碎光之黑曜杵	11	独立模型	wp/rod/rod023	
10	操虫棍	167	下潛長刀Ⅰ	8	组合模型	wp/rod/rod008	wp/rod/parts/op_rod005
10	操虫棍	168	下潛長刀Ⅱ	9	组合模型	wp/rod/rod008	wp/rod/parts/op_rod005
10	操虫棍	169	隱密長鞭Ⅰ	9	组合模型	wp/rod/rod002	wp/rod/parts/op_rod020
10	操虫棍	170	隱密長鞭Ⅱ	9	组合模型	wp/rod/rod002	wp/rod/parts/op_rod020
10	操虫棍	171	凍寒疾風刀Ⅲ	8	组合模型	wp/rod/rod002	
10	操虫棍	172	琥珀曲棍	9	独立模型	wp/rod/rod012	
10	操虫棍	173	琥珀曲棍‧改	9	独立模型	wp/rod/rod012	
10	操虫棍	174	巨狼暴風雨	10	独立模型	wp/rod/rod012	
10	操虫棍	175	夜神長刀Ⅰ	8	组合模型	wp/rod/rod001	wp/rod/parts/op_rod016
10	操虫棍	176	夜神長刀Ⅱ	9	组合模型	wp/rod/rod001	wp/rod/parts/op_rod016
10	操虫棍	177	曼陀羅暴風雨Ⅰ	8	组合模型	wp/rod/rod002	wp/rod/parts/op_rod002
10	操虫棍	178	曼陀羅暴風雨Ⅱ	9	组合模型	wp/rod/rod002	wp/rod/parts/op_rod002
10	操虫棍	179	潟湖長刀Ⅰ	8	组合模型	wp/rod/rod004	wp/rod/parts/op_rod013
10	操虫棍	180	潟湖長刀Ⅱ	9	组合模型	wp/rod/rod004	wp/rod/parts/op_rod013
10	操虫棍	181	岩賊龍巫師Ⅰ	8	组合模型	wp/rod/rod008	wp/rod/parts/op_rod010
10	操虫棍	182	岩賊龍巫師Ⅱ	9	组合模型	wp/rod/rod008	wp/rod/parts/op_rod010
10	操虫棍	183	灼炎之奔流	9	独立模型	wp/rod/rod014	
10	操虫棍	184	灼炎之奔流‧改	9	独立模型	wp/rod/rod014	
10	操虫棍	185	斬龍旋獄棍	10	独立模型	wp/rod/rod014	
10	操虫棍	186	飛空巫師Ⅰ	8	组合模型	wp/rod/rod009	
10	操虫棍	187	飛空巫師Ⅱ	9	组合模型	wp/rod/rod009	
10	操虫棍	188	飛空巫師Ⅲ	10	组合模型	wp/rod/rod009	
10	操虫棍	189	嚴冰權杖	10	组合模型	wp/rod/rod010	
10	操虫棍	190	冰賢友愛	11	组合模型	wp/rod/rod010	
10	操虫棍	191	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	192	死滅蟲屍杖	10	组合模型	wp/rod/rod009	wp/rod/parts/op_rod017
10	操虫棍	193	水蛇奧秘	10	组合模型	wp/rod/rod009	wp/rod/parts/op_rod022
10	操虫棍	194	蠻顎棍翼龍桿刀‧改	8	独立模型	wp/rod/rod005	
10	操虫棍	195	直桿蠻炎棍	9	独立模型	wp/rod/rod005	
10	操虫棍	196	直桿雷顎棍	9	独立模型	wp/rod/rod009	
10	操虫棍	197	直桿雷顎棍‧改	9	独立模型	wp/rod/rod009	
10	操虫棍	198	直桿蠻雷棍	10	独立模型	wp/rod/rod009	
10	操虫棍	199	激流長刀Ⅳ	8	组合模型	wp/rod/rod004	
10	操虫棍	200	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	201	轟龍長棍Ⅰ	9	组合模型	wp/rod/rod003	wp/rod/parts/op_rod019
10	操虫棍	202	轟龍長棍Ⅱ	9	组合模型	wp/rod/rod003	wp/rod/parts/op_rod019
10	操虫棍	203	暴君長刀Ⅲ	9	组合模型	wp/rod/rod004	wp/rod/parts/op_rod009
10	操虫棍	204	命運長刀	9	组合模型	wp/rod/rod004	wp/rod/parts/op_rod023
10	操虫棍	205	硫鐵環連	9	独立模型	wp/rod/rod015	
10	操虫棍	206	穴地硫斬旋	10	独立模型	wp/rod/rod015	
10	操虫棍	207	飛雷龍之錨Ⅰ	8	组合模型	wp/rod/rod009	wp/rod/parts/op_rod003
10	操虫棍	208	飛雷龍之錨Ⅱ	9	组合模型	wp/rod/rod009	wp/rod/parts/op_rod003
10	操虫棍	209	朱赤痺之柱Ⅰ	8	组合模型	wp/rod/rod003	wp/rod/parts/op_rod015
10	操虫棍	210	朱赤痺之柱Ⅱ	9	组合模型	wp/rod/rod003	wp/rod/parts/op_rod015
10	操虫棍	211	惡【VICE】‧改	9	独立模型	wp/rod/rod006	
10	操虫棍	212	凶惡【殘虐】	9	独立模型	wp/rod/rod006	
10	操虫棍	213	冥府三鈷杵	9	独立模型	wp/rod/rod010	
10	操虫棍	214	死線【亡期】	10	独立模型	wp/rod/rod010	
10	操虫棍	215	封龍古杖Ⅰ	9	组合模型	wp/rod/rod009	
10	操虫棍	216	封龍古杖Ⅱ	10	组合模型	wp/rod/rod009	
10	操虫棍	217	三世十方－智慧－	11	独立模型	wp/rod/rod016	
10	操虫棍	218	天之幻雷	10	独立模型	wp/rod/rod001	
10	操虫棍	219	鏽冰鋼龍棍	10	独立模型	wp/rod/rod002	
10	操虫棍	220	冥燈龍長刀改	11	组合模型	wp/rod/rod002	wp/rod/parts/op_rod011
10	操虫棍	221	業翼躁狂	11	独立模型	wp/rod/rod017	
10	操虫棍	222	金碎棍棒	10	独立模型	wp/rod/rod021	
10	操虫棍	223	鬼神棍【猿王】	11	独立模型	wp/rod/rod022	
10	操虫棍	224	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	225	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	226	魂焰龍戟‧炎妃	11	组合模型	wp/rod/rod007	
10	操虫棍	227	魂焰龍戟‧滅盡	11	组合模型	wp/rod/rod007	wp/rod/parts/op_rod004
10	操虫棍	228	魂焰龍戟‧冥燈	11	组合模型	wp/rod/rod007	wp/rod/parts/op_rod011
10	操虫棍	229	劫難長棍	10	组合模型	wp/rod/rod003	wp/rod/parts/op_rod024
10	操虫棍	230	公會宮殿權杖	9	独立模型	wp/rod/rod027	
10	操虫棍	231	冰魚龍長柄刀Ⅰ	8	组合模型	wp/rod/rod004	wp/rod/parts/op_rod014
10	操虫棍	232	冰魚龍長柄刀Ⅱ	9	组合模型	wp/rod/rod004	wp/rod/parts/op_rod014
10	操虫棍	233	金碎棍豪電雷	11	独立模型	wp/rod/rod021	
10	操虫棍	234	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	235	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	236	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	237	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	238	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	239	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	240	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	241	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	242	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	243	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	244	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	245	宮廷旗杖【巡星】	11	独立模型	wp/rod/rod027	
10	操虫棍	246	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	247	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	248	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	249	赤龍降伏錨‧火	11	独立模型 (冥赤武器)	wp/rod/rod024	
10	操虫棍	250	赤龍降伏錨‧水	11	独立模型 (冥赤武器)	wp/rod/rod024	
10	操虫棍	251	赤龍降伏錨‧冰	11	独立模型 (冥赤武器)	wp/rod/rod024	
10	操虫棍	252	赤龍降伏錨‧雷	11	独立模型 (冥赤武器)	wp/rod/rod024	
10	操虫棍	253	赤龍降伏錨‧龍	11	独立模型 (冥赤武器)	wp/rod/rod024	
10	操虫棍	254	赤龍降伏錨‧毒	11	独立模型 (冥赤武器)	wp/rod/rod024	
10	操虫棍	255	赤龍降伏錨‧麻痺	11	独立模型 (冥赤武器)	wp/rod/rod024	
10	操虫棍	256	赤龍降伏錨‧睡眠	11	独立模型 (冥赤武器)	wp/rod/rod024	
10	操虫棍	257	赤龍降伏錨‧爆破	11	独立模型 (冥赤武器)	wp/rod/rod024	
10	操虫棍	258	赤龍降伏錨‧火	11	独立模型 (冥赤武器)	wp/rod/rod030	
10	操虫棍	259	赤龍降伏錨‧水	11	独立模型 (冥赤武器)	wp/rod/rod030	
10	操虫棍	260	赤龍降伏錨‧冰	11	独立模型 (冥赤武器)	wp/rod/rod030	
10	操虫棍	261	赤龍降伏錨‧雷	11	独立模型 (冥赤武器)	wp/rod/rod030	
10	操虫棍	262	赤龍降伏錨‧龍	11	独立模型 (冥赤武器)	wp/rod/rod030	
10	操虫棍	263	赤龍降伏錨‧毒	11	独立模型 (冥赤武器)	wp/rod/rod030	
10	操虫棍	264	赤龍降伏錨‧麻痺	11	独立模型 (冥赤武器)	wp/rod/rod030	
10	操虫棍	265	赤龍降伏錨‧睡眠	11	独立模型 (冥赤武器)	wp/rod/rod030	
10	操虫棍	266	赤龍降伏錨‧爆破	11	独立模型 (冥赤武器)	wp/rod/rod030	
10	操虫棍	267	穿心槍蓋博爾格‧極	11	独立模型	wp/rod/rod008	
10	操虫棍	268	金色的長刀‧水	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	
10	操虫棍	269	金色的長刀‧冰	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	
10	操虫棍	270	金色的長刀‧麻痺	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	
10	操虫棍	271	金色的長刀‧搔	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod001
10	操虫棍	272	金色的長刀‧毒妖	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod002
10	操虫棍	273	金色的長刀‧飛雷	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod003
10	操虫棍	274	金色的長刀‧眩	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod005
10	操虫棍	275	金色的長刀‧慘爪	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod006
10	操虫棍	276	金色的長刀‧屍套	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod007
10	操虫棍	277	金色的長刀‧王	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod008
10	操虫棍	278	金色的長刀‧角	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod009
10	操虫棍	279	金色的長刀‧岩賊	9	组合模型 (凯罗武器)	wp/rod/bs_rod005	wp/rod/parts/op_rod010
10	操虫棍	280	鎧羅長刀‧搔	10	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod001
10	操虫棍	281	鎧羅長刀‧毒妖	10	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod002
10	操虫棍	282	鎧羅長刀‧飛雷	10	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod003
10	操虫棍	283	鎧羅長刀‧眩	10	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod005
10	操虫棍	284	鎧羅長刀‧慘爪	10	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod006
10	操虫棍	285	鎧羅長刀‧屍套	10	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod007
10	操虫棍	286	鎧羅長刀‧王	10	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod008
10	操虫棍	287	鎧羅長刀‧角	10	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod009
10	操虫棍	288	鎧羅長刀‧岩賊	10	组合模型 (凯罗武器)	wp/rod/bs_rod006	wp/rod/parts/op_rod010
10	操虫棍	289	鎧羅長刀‧水	11	组合模型 (凯罗武器)	wp/rod/bs_rod006	
10	操虫棍	290	鎧羅長刀‧冰	11	组合模型 (凯罗武器)	wp/rod/bs_rod006	
10	操虫棍	291	鎧羅長刀‧麻痺	11	组合模型 (凯罗武器)	wp/rod/bs_rod006	
10	操虫棍	292	鎧羅長刀‧睡眠	11	组合模型 (凯罗武器)	wp/rod/bs_rod006	
10	操虫棍	293	帝王金長刀‧飛雷	11	组合模型 (凯罗武器)	wp/rod/bs_rod011	wp/rod/parts/op_rod003
10	操虫棍	294	帝王金長刀‧屍套	11	组合模型 (凯罗武器)	wp/rod/bs_rod011	wp/rod/parts/op_rod007
10	操虫棍	295	帝王金長刀‧王	11	组合模型 (凯罗武器)	wp/rod/bs_rod011	wp/rod/parts/op_rod008
10	操虫棍	296	帝王金長刀‧岩賊	11	组合模型 (凯罗武器)	wp/rod/bs_rod011	wp/rod/parts/op_rod010
10	操虫棍	297	帝王金長刀‧水	11	组合模型 (凯罗武器)	wp/rod/bs_rod012	
10	操虫棍	298	帝王金長刀‧冰	11	组合模型 (凯罗武器)	wp/rod/bs_rod012	
10	操虫棍	299	帝王金長刀‧麻痺	11	组合模型 (凯罗武器)	wp/rod/bs_rod012	
10	操虫棍	300	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	301	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	302	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	303	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	304	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	305	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	306	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	307	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	308	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	309	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	310	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	311	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	312	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	313	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	314	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	315	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	316	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	317	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	318	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	319	Unavailable	0	组合模型	wp/rod/rod001	
10	操虫棍	320	Unavailable	0	组合模型	wp/rod/rod001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	2	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	4	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	6	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	7	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	8	Unavailable	0	组合模型	wp/bow/bow001	
