武器类型ID	武器类型	武器ID	武器名称	稀有度	模型类型	主模型地址	附件模型地址
11	弓	167	薔薇弓	48	组合模型 (凯罗武器)	wp/bow/bs_bow011	wp/bow/parts/op_bow006
11	弓	168	瘋狂弓	48	组合模型 (凯罗武器)	wp/bow/bs_bow011	wp/bow/parts/op_bow004
11	弓	169	冰尖暴風Ⅰ	48	组合模型 (凯罗武器)	wp/bow/bs_bow011	wp/bow/parts/op_bow002
11	弓	170	冰尖暴風Ⅱ	48	组合模型 (凯罗武器)	wp/bow/bs_bow012	
11	弓	171	火龍強弓Ⅳ	48	组合模型 (凯罗武器)	wp/bow/bs_bow012	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
11	弓	0	Unavailable	0	组合模型	wp/bow/bow001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	14	Unavailable	100	组合模型	wp/hbg/hbg001	
12	重弩炮	16	Unavailable	200	组合模型	wp/hbg/hbg001	
12	重弩炮	17	Unavailable	232	组合模型	wp/hbg/hbg001	
12	重弩炮	18	Unavailable	208	组合模型	wp/hbg/hbg001	
12	重弩炮	20	鐵製突擊弩Ⅰ	160	组合模型	wp/hbg/hbg001	
12	重弩炮	21	鐵製突擊弩Ⅱ	112	组合模型	wp/hbg/hbg001	
12	重弩炮	22	鐵製突擊弩Ⅲ	128	组合模型	wp/hbg/hbg001	
12	重弩炮	24	鋼鐵突擊弩Ⅱ	0	组合模型	wp/hbg/hbg001	
12	重弩炮	25	鋼鐵突擊弩Ⅲ	0	组合模型	wp/hbg/hbg001	wp/hbg/parts/op_hbg001
12	重弩炮	27	鉻鋼突擊弩Ⅱ	192	独立模型	wp/hbg/hbg004	
12	重弩炮	29	擊滅砲火	232	组合模型	wp/hbg/hbg001	
12	重弩炮	31	水流突擊弩Ⅱ	208	组合模型	wp/hbg/hbg001	
12	重弩炮	32	水流突擊弩Ⅲ	160	组合模型	wp/hbg/hbg001	
12	重弩炮	33	激流加農砲Ⅰ	112	组合模型	wp/hbg/hbg001	
12	重弩炮	35	激流加農砲Ⅲ	128	组合模型	wp/hbg/hbg001	
12	重弩炮	36	閃耀突擊弩Ⅰ	0	组合模型	wp/hbg/hbg001	
12	重弩炮	37	閃耀突擊弩Ⅱ	208	组合模型	wp/hbg/hbg001	wp/hbg/parts/op_hbg005
12	重弩炮	39	長尾重裝弩Ⅱ	160	组合模型	wp/hbg/hbg001	wp/hbg/parts/op_hbg005
12	重弩炮	40	長尾重裝弩Ⅲ	112	组合模型	wp/hbg/hbg001	wp/hbg/parts/op_hbg005
12	重弩炮	42	薔薇改	128	组合模型	wp/hbg/hbg001	wp/hbg/parts/op_hbg005
12	重弩炮	43	冰凌薔薇	0	组合模型	wp/hbg/hbg001	wp/hbg/parts/op_hbg005
12	重弩炮	44	凶豺龍突擊弩Ⅰ	160	独立模型	wp/hbg/hbg006	
12	重弩炮	46	凶豺龍突擊弩Ⅲ	128	独立模型	wp/hbg/hbg006	
12	重弩炮	47	凶豺龍加農砲Ⅰ	0	独立模型	wp/hbg/hbg006	
12	重弩炮	48	凶豺龍加農砲Ⅱ	232	组合模型	wp/hbg/hbg001	wp/hbg/parts/op_hbg003
12	重弩炮	50	火焰突擊弩Ⅰ	208	组合模型	wp/hbg/hbg001	wp/hbg/parts/op_hbg003
12	重弩炮	51	火焰突擊弩Ⅱ	160	组合模型	wp/hbg/hbg001	wp/hbg/parts/op_hbg003
12	重弩炮	52	蠻顎龍火砲	112	组合模型	wp/hbg/hbg001	wp/hbg/parts/op_hbg003
12	重弩炮	54	骨製發射器Ⅰ	128	组合模型	wp/hbg/hbg001	wp/hbg/parts/op_hbg003
12	重弩炮	55	骨製發射器Ⅱ	0	独立模型	wp/hbg/hbg008	
12	重弩炮	56	骨製發射器Ⅲ	208	组合模型	wp/hbg/hbg001	wp/hbg/parts/op_hbg010
12	重弩炮	58	堅骨發射器Ⅱ	160	组合模型	wp/hbg/hbg001	wp/hbg/parts/op_hbg010
12	重弩炮	59	堅骨發射器Ⅲ	64	独立模型	wp/hbg/hbg005	
12	重弩炮	61	動能發射器Ⅱ	0	独立模型	wp/hbg/hbg005	
12	重弩炮	62	角龍發射器Ⅰ	100	组合模型	wp/hbg/hbg002	
12	重弩炮	64	決鬥者	200	组合模型	wp/hbg/hbg002	
12	重弩炮	65	新造重虎槍	232	组合模型	wp/hbg/hbg002	
12	重弩炮	66	重角轟砲	208	组合模型	wp/hbg/hbg002	
12	重弩炮	68	花朵發射器Ⅱ	160	组合模型	wp/hbg/hbg002	
12	重弩炮	69	花朵發射器Ⅲ	112	组合模型	wp/hbg/hbg002	
12	重弩炮	70	曼陀羅爆破炮Ⅰ	128	组合模型	wp/hbg/hbg002	
12	重弩炮	72	曼陀羅爆破砲Ⅲ	0	组合模型	wp/hbg/hbg002	
12	重弩炮	73	尖刺發射器Ⅰ	160	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg006
12	重弩炮	75	骨鎚龍加農砲Ⅰ	112	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg006
12	重弩炮	76	骨鎚龍加農砲Ⅱ	128	独立模型	wp/hbg/hbg002	
12	重弩炮	78	岩賊龍砲Ⅰ	0	独立模型	wp/hbg/hbg007	
12	重弩炮	80	脈衝射手Ⅰ	192	独立模型	wp/hbg/hbg007	
12	重弩炮	81	脈衝射手Ⅱ	232	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg007
12	重弩炮	83	飛雷龍之針Ⅰ	208	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg007
12	重弩炮	84	飛雷龍之針Ⅱ	160	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg007
12	重弩炮	85	飛雷龍之針Ⅲ	112	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg007
12	重弩炮	87	龍骨砲Ⅱ	128	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg007
12	重弩炮	88	龍骨砲Ⅲ	0	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg007
12	重弩炮	89	熔山龍重弩槍Ⅱ	208	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg008
12	重弩炮	91	迅雷狙擊弩改	160	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg008
12	重弩炮	92	迅雷閃擊	64	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg008
12	重弩炮	94	黑鋼砲筒Ⅱ	192	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg008
12	重弩炮	95	炎王大砲	0	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg008
12	重弩炮	96	炎王灼紅巨砲	192	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg004
12	重弩炮	98	熔山龍重弩槍Ⅰ	0	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg004
12	重弩炮	99	Unavailable	232	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg009
12	重弩炮	101	黑暗左右	208	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg009
12	重弩炮	102	金色的砲筒‧援擊	160	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg009
12	重弩炮	103	金色的砲筒‧爆擊	64	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg009
12	重弩炮	105	金色的砲筒‧賊	192	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg009
12	重弩炮	106	金色的砲筒‧毒妖	0	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg009
12	重弩炮	107	金色的砲筒‧飛雷	208	组合模型	wp/hbg/hbg002	
12	重弩炮	109	金色的砲筒‧眩	160	组合模型	wp/hbg/hbg002	
12	重弩炮	110	金色的砲筒‧骨鎚	0	组合模型	wp/hbg/hbg002	
12	重弩炮	111	金色的砲筒‧角	112	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg011
12	重弩炮	113	金色的砲筒‧熔山	192	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg011
12	重弩炮	114	鎧羅突擊弩‧賊	160	独立模型	wp/hbg/hbg003	
12	重弩炮	116	鎧羅突擊弩‧飛雷	0	独立模型	wp/hbg/hbg003	
12	重弩炮	117	鎧羅突擊弩‧蠻顎	192	独立模型	wp/hbg/hbg003	
12	重弩炮	118	鎧羅突擊弩‧眩	112	组合模型	wp/hbg/hbg001	
12	重弩炮	120	鎧羅突擊弩‧角	128	组合模型	wp/hbg/hbg001	
12	重弩炮	121	鎧羅突擊弩‧岩賊	0	独立模型	wp/hbg/hbg001	
12	重弩炮	123	鎧羅突擊弩‧援擊	192	独立模型	wp/hbg/hbg001	
12	重弩炮	124	鎧羅突擊弩‧爆擊	192	组合模型	wp/hbg/hbg001	wp/hbg/parts/op_hbg002
12	重弩炮	126	皇后加農砲	224	独立模型	wp/hbg/hbg009	
12	重弩炮	128	皇后加農砲‧滅盡	0	独立模型	wp/hbg/hbg009	
12	重弩炮	129	皇后加農砲‧冥燈	184	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	
12	重弩炮	131	帝王金砲筒‧蠻顎	184	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	
12	重弩炮	132	帝王金砲筒‧角	184	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	
12	重弩炮	133	帝王金砲筒‧飛雷	112	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	wp/hbg/parts/op_hbg003
12	重弩炮	135	帝王金砲筒‧水	112	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	wp/hbg/parts/op_hbg007
12	重弩炮	136	帝王金砲筒‧冰	112	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	wp/hbg/parts/op_hbg009
12	重弩炮	137	防衛隊機關式重弩Ⅰ	112	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	wp/hbg/parts/op_hbg010
12	重弩炮	138	防衛隊機關式重弩Ⅱ	112	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	wp/hbg/parts/op_hbg005
12	重弩炮	139	防衛隊機關式重弩Ⅲ	112	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	wp/hbg/parts/op_hbg008
12	重弩炮	140	防衛隊機關式重弩Ⅳ	112	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	wp/hbg/parts/op_hbg006
12	重弩炮	141	防衛隊機關式重弩Ⅴ	112	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	wp/hbg/parts/op_hbg004
12	重弩炮	142	Unavailable	112	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	wp/hbg/parts/op_hbg011
12	重弩炮	143	Unavailable	224	组合模型 (凯罗武器)	wp/hbg/bs_hbg004	wp/hbg/parts/op_hbg003
12	重弩炮	145	Unavailable	224	组合模型 (凯罗武器)	wp/hbg/bs_hbg004	wp/hbg/parts/op_hbg007
12	重弩炮	146	Unavailable	224	组合模型 (凯罗武器)	wp/hbg/bs_hbg004	wp/hbg/parts/op_hbg009
12	重弩炮	147	Unavailable	224	组合模型 (凯罗武器)	wp/hbg/bs_hbg004	wp/hbg/parts/op_hbg010
12	重弩炮	148	Unavailable	224	组合模型 (凯罗武器)	wp/hbg/bs_hbg004	wp/hbg/parts/op_hbg005
12	重弩炮	149	Unavailable	224	组合模型 (凯罗武器)	wp/hbg/bs_hbg004	wp/hbg/parts/op_hbg008
12	重弩炮	150	致命突擊Ⅰ	224	组合模型 (凯罗武器)	wp/hbg/bs_hbg004	wp/hbg/parts/op_hbg006
12	重弩炮	151	致命突擊Ⅱ	224	组合模型 (凯罗武器)	wp/hbg/bs_hbg004	wp/hbg/parts/op_hbg004
12	重弩炮	152	致命突擊Ⅲ	224	组合模型 (凯罗武器)	wp/hbg/bs_hbg004	wp/hbg/parts/op_hbg011
12	重弩炮	153	擊滅砲火【戰】	192	组合模型 (凯罗武器)	wp/hbg/bs_hbg004	
12	重弩炮	155	夢魘加農砲Ⅰ	192	组合模型 (凯罗武器)	wp/hbg/bs_hbg004	
12	重弩炮	156	夢魘加農砲Ⅱ	192	组合模型 (凯罗武器)	wp/hbg/bs_hbg004	
12	重弩炮	157	隱密狙擊手	128	组合模型	wp/hbg/hbg005	
12	重弩炮	159	夜砲【黑風】	192	组合模型	wp/hbg/hbg005	
12	重弩炮	161	針鋒重裝弩Ⅱ	192	组合模型	wp/hbg/hbg005	wp/hbg/parts/op_hbg001
12	重弩炮	163	王砲雷弩‧改	192	组合模型	wp/hbg/hbg005	wp/hbg/parts/op_hbg002
12	重弩炮	165	獄砲龍甲	192	组合模型 (凯罗武器)	wp/hbg/bs_hbg004	
12	重弩炮	166	狼牙砲【獸獄】	48	组合模型 (凯罗武器)	wp/hbg/bs_hbg009	wp/hbg/parts/op_hbg010
12	重弩炮	168	霜漂薔薇	48	组合模型 (凯罗武器)	wp/hbg/bs_hbg009	wp/hbg/parts/op_hbg006
12	重弩炮	169	冷峻冰川	48	组合模型 (凯罗武器)	wp/hbg/bs_hbg009	wp/hbg/parts/op_hbg009
12	重弩炮	170	牙龍重弩槍【暴食】‧改	48	组合模型 (凯罗武器)	wp/hbg/bs_hbg009	wp/hbg/parts/op_hbg011
12	重弩炮	171	牙龍重弩槍【大暴食】	48	组合模型 (凯罗武器)	wp/hbg/bs_hbg010	
12	重弩炮	172	轟龍咆哮	48	组合模型 (凯罗武器)	wp/hbg/bs_hbg010	
12	重弩炮	173	轟龍咆哮‧改	44	组合模型	wp/hbg/hbg001	
12	重弩炮	175	蠻顎重弩黑火砲‧改	232	组合模型	wp/hbg/hbg001	
12	重弩炮	176	血氣雷顎重弩	184	组合模型	wp/hbg/hbg001	
12	重弩炮	177	血氣雷顎重弩‧改	112	组合模型	wp/hbg/hbg001	
12	重弩炮	178	血氣蠻雷重弩	16	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	195	岩賊龍大砲【青蛙】Ⅱ	128	组合模型	wp/hbg/hbg006	
12	重弩炮	197	硫鐵裂解	192	组合模型	wp/hbg/hbg006	
12	重弩炮	198	蝕洞硫斬砲	192	组合模型	wp/hbg/hbg006	
12	重弩炮	199	飛雷龍之針Ⅳ	128	独立模型	wp/hbg/hbg012	
12	重弩炮	201	朱赤毒之針Ⅱ	128	组合模型	wp/hbg/hbg001	
12	重弩炮	202	冰尖突擊Ⅰ	32	组合模型	wp/hbg/hbg006	wp/hbg/parts/op_hbg014
12	重弩炮	204	封龍砲筒Ⅰ	0	组合模型	wp/hbg/hbg006	wp/hbg/parts/op_hbg014
12	重弩炮	205	封龍砲筒Ⅱ	192	独立模型	wp/hbg/hbg014	
12	重弩炮	207	揚升閃擊	0	独立模型	wp/hbg/hbg014	
12	重弩炮	208	Unavailable	192	独立模型	wp/hbg/hbg014	
12	重弩炮	209	岩漿嘆息熔山大砲	128	组合模型	wp/hbg/hbg006	wp/hbg/parts/op_hbg005
12	重弩炮	211	炎王熾紅巨砲	192	组合模型	wp/hbg/hbg006	wp/hbg/parts/op_hbg005
12	重弩炮	212	冥燈龍重弩槍改	0	独立模型	wp/hbg/hbg020	
12	重弩炮	214	金獅子砲	192	独立模型	wp/hbg/hbg020	
12	重弩炮	215	鬼神雷砲【獸神】	128	独立模型	wp/hbg/hbg020	
12	重弩炮	216	Unavailable	96	独立模型	wp/hbg/hbg021	
12	重弩炮	218	魂焰龍砲‧炎妃	128	独立模型	wp/hbg/hbg021	
12	重弩炮	219	魂焰龍砲‧滅盡	192	独立模型	wp/hbg/hbg006	
12	重弩炮	220	魂焰龍砲‧冥燈	0	独立模型	wp/hbg/hbg011	
12	重弩炮	222	公會宮殿步槍	192	独立模型	wp/hbg/hbg011	
12	重弩炮	223	金獅子砲【重雷】	128	独立模型	wp/hbg/hbg008	
12	重弩炮	224	Unavailable	192	独立模型	wp/hbg/hbg008	
12	重弩炮	225	Unavailable	192	独立模型	wp/hbg/hbg013	
12	重弩炮	227	宮廷儀仗【輝星】	0	独立模型	wp/hbg/hbg013	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	230	Unavailable	32	独立模型	wp/hbg/hbg005	
12	重弩炮	231	赤龍打擊砲‧射擊	192	独立模型	wp/hbg/hbg010	
12	重弩炮	233	赤龍打擊砲‧狙擊	0	独立模型	wp/hbg/hbg010	
12	重弩炮	234	赤龍打擊砲‧熱擊	192	独立模型	wp/hbg/hbg010	
12	重弩炮	235	赤龍打擊砲‧冷擊	128	组合模型	wp/hbg/hbg007	
12	重弩炮	237	赤龍打擊砲‧迫擊	0	组合模型	wp/hbg/hbg007	
12	重弩炮	238	赤龍打擊砲‧狙擊	192	组合模型	wp/hbg/hbg007	
12	重弩炮	239	赤龍打擊砲‧熱擊	192	组合模型	wp/hbg/hbg008	
12	重弩炮	241	金色的砲筒‧援擊	128	组合模型	wp/hbg/hbg008	
12	重弩炮	242	金色的砲筒‧爆擊	192	独立模型	wp/hbg/hbg007	
12	重弩炮	243	金色的砲筒‧冷擊	0	独立模型	wp/hbg/hbg007	
12	重弩炮	244	金色的砲筒‧賊	128	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg007
12	重弩炮	245	金色的砲筒‧毒妖	32	组合模型	wp/hbg/hbg007	wp/hbg/parts/op_hbg019
12	重弩炮	247	金色的砲筒‧蠻顎	0	组合模型	wp/hbg/hbg007	wp/hbg/parts/op_hbg019
12	重弩炮	248	金色的砲筒‧眩	32	组合模型	wp/hbg/hbg007	wp/hbg/parts/op_hbg008
12	重弩炮	250	金色的砲筒‧角	0	组合模型	wp/hbg/hbg007	wp/hbg/parts/op_hbg008
12	重弩炮	251	金色的砲筒‧岩賊	192	独立模型	wp/hbg/hbg015	
12	重弩炮	253	鎧羅突擊弩‧賊	192	独立模型	wp/hbg/hbg015	
12	重弩炮	254	鎧羅突擊弩‧毒妖	64	独立模型	wp/hbg/hbg024	
12	重弩炮	256	鎧羅突擊弩‧蠻顎	128	组合模型	wp/hbg/hbg007	wp/hbg/parts/op_hbg004
12	重弩炮	258	鎧羅突擊弩‧骨鎚	192	组合模型	wp/hbg/hbg007	wp/hbg/parts/op_hbg004
12	重弩炮	259	鎧羅突擊弩‧角	192	独立模型	wp/hbg/hbg016	
12	重弩炮	261	鎧羅突擊弩‧熔山	0	独立模型	wp/hbg/hbg017	
12	重弩炮	263	鎧羅突擊弩‧爆擊	192	独立模型	wp/hbg/hbg017	
12	重弩炮	264	鎧羅突擊弩‧冷擊	128	组合模型	wp/hbg/hbg002	wp/hbg/parts/op_hbg009
12	重弩炮	265	鎧羅突擊弩‧狙擊	32	组合模型	wp/hbg/hbg007	wp/hbg/parts/op_hbg013
12	重弩炮	267	帝王金砲筒‧角	0	组合模型	wp/hbg/hbg007	wp/hbg/parts/op_hbg013
12	重弩炮	268	帝王金砲筒‧飛雷	192	组合模型	wp/hbg/hbg006	wp/hbg/parts/op_hbg016
12	重弩炮	270	帝王金砲筒‧水	0	组合模型	wp/hbg/hbg006	wp/hbg/parts/op_hbg016
12	重弩炮	271	帝王金砲筒‧冰	0	组合模型	wp/hbg/hbg007	
12	重弩炮	273	Unavailable	192	组合模型	wp/hbg/hbg007	
12	重弩炮	274	Unavailable	128	独立模型	wp/hbg/hbg018	
12	重弩炮	276	Unavailable	192	独立模型	wp/hbg/hbg003	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	279	Unavailable	192	组合模型	wp/hbg/hbg007	wp/hbg/parts/op_hbg011
12	重弩炮	281	Unavailable	192	组合模型	wp/hbg/hbg007	wp/hbg/parts/op_hbg018
12	重弩炮	283	Unavailable	192	独立模型	wp/hbg/hbg001	
12	重弩炮	284	Unavailable	128	组合模型	wp/hbg/hbg006	wp/hbg/parts/op_hbg002
12	重弩炮	285	Unavailable	128	独立模型	wp/hbg/hbg019	
12	重弩炮	287	Unavailable	96	独立模型	wp/hbg/hbg022	
12	重弩炮	289	Unavailable	64	独立模型	wp/hbg/hbg023	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	294	Unavailable	128	组合模型	wp/hbg/hbg005	
12	重弩炮	295	Unavailable	128	组合模型	wp/hbg/hbg005	wp/hbg/parts/op_hbg001
12	重弩炮	296	Unavailable	128	组合模型	wp/hbg/hbg005	wp/hbg/parts/op_hbg002
12	重弩炮	297	Unavailable	192	独立模型	wp/hbg/hbg028	
12	重弩炮	299	Unavailable	128	独立模型	wp/hbg/hbg027	
12	重弩炮	301	Unavailable	128	独立模型	wp/hbg/hbg022	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	307	Unavailable	128	独立模型	wp/hbg/hbg027	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/hbg001	
12	重弩炮	314	Unavailable	32	独立模型 (冥赤武器)	wp/hbg/hbg025	
12	重弩炮	316	Unavailable	32	独立模型 (冥赤武器)	wp/hbg/hbg025	
12	重弩炮	317	Unavailable	32	独立模型 (冥赤武器)	wp/hbg/hbg025	
12	重弩炮	318	Unavailable	32	独立模型 (冥赤武器)	wp/hbg/hbg025	
12	重弩炮	319	Unavailable	32	独立模型 (冥赤武器)	wp/hbg/hbg025	
12	重弩炮	314	Unavailable	32	独立模型 (冥赤武器)	wp/hbg/hbg025	
12	重弩炮	316	Unavailable	32	独立模型 (冥赤武器)	wp/hbg/hbg025	
12	重弩炮	317	Unavailable	32	独立模型 (冥赤武器)	wp/hbg/hbg025	
12	重弩炮	318	Unavailable	32	独立模型 (冥赤武器)	wp/hbg/hbg025	
12	重弩炮	319	Unavailable	32	独立模型 (冥赤武器)	wp/hbg/hbg025	
12	重弩炮	129	皇后加農砲‧冥燈	184	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	
12	重弩炮	131	帝王金砲筒‧蠻顎	184	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	
12	重弩炮	132	帝王金砲筒‧角	184	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	
12	重弩炮	133	帝王金砲筒‧飛雷	112	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	wp/hbg/parts/op_hbg003
12	重弩炮	135	帝王金砲筒‧水	112	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	wp/hbg/parts/op_hbg007
12	重弩炮	136	帝王金砲筒‧冰	112	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	wp/hbg/parts/op_hbg009
12	重弩炮	137	防衛隊機關式重弩Ⅰ	112	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	wp/hbg/parts/op_hbg010
12	重弩炮	138	防衛隊機關式重弩Ⅱ	112	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	wp/hbg/parts/op_hbg005
12	重弩炮	139	防衛隊機關式重弩Ⅲ	112	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	wp/hbg/parts/op_hbg008
12	重弩炮	140	防衛隊機關式重弩Ⅳ	112	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	wp/hbg/parts/op_hbg006
12	重弩炮	141	防衛隊機關式重弩Ⅴ	112	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	wp/hbg/parts/op_hbg004
12	重弩炮	142	Unavailable	112	组合模型 (凯罗武器)	wp/hbg/bs_hbg003	wp/hbg/parts/op_hbg011
12	重弩炮	143	Unavailable	224	组合模型 (凯罗武器)	wp/hbg/bs_hbg004	wp/hbg/parts/op_hbg003
12	重弩炮	145	Unavailable	224	组合模型 (凯罗武器)	wp/hbg/bs_hbg004	wp/hbg/parts/op_hbg007
12	重弩炮	146	Unavailable	224	组合模型 (凯罗武器)	wp/hbg/bs_hbg004	wp/hbg/parts/op_hbg009
12	重弩炮	147	Unavailable	224	组合模型 (凯罗武器)	wp/hbg/bs_hbg004	wp/hbg/parts/op_hbg010
12	重弩炮	148	Unavailable	224	组合模型 (凯罗武器)	wp/hbg/bs_hbg004	wp/hbg/parts/op_hbg005
12	重弩炮	149	Unavailable	224	组合模型 (凯罗武器)	wp/hbg/bs_hbg004	wp/hbg/parts/op_hbg008
12	重弩炮	150	致命突擊Ⅰ	224	组合模型 (凯罗武器)	wp/hbg/bs_hbg004	wp/hbg/parts/op_hbg006
12	重弩炮	151	致命突擊Ⅱ	224	组合模型 (凯罗武器)	wp/hbg/bs_hbg004	wp/hbg/parts/op_hbg004
