部位ID	部位名称	防具ID	防具名称	幻化ID	防御	稀有度	模型地址
2	护手	42	獵人腕甲β	42	36	4	pl002_0010
2	护手	43	骨製腕甲α	43	36	4	pl003_0000
2	护手	44	骨製腕甲β	44	36	4	pl003_0000
2	护手	45	合金腕甲α	45	36	4	pl004_0000
2	护手	46	合金腕甲β	46	36	4	pl004_0000
2	护手	51	巨蜂腕甲α	51	38	4	pl007_0000
2	护手	52	巨蜂腕甲β	52	38	4	pl007_0000
2	护手	57	巨甲蟲腕甲α	57	38	4	pl017_0000
2	护手	58	巨甲蟲腕甲β	58	38	4	pl017_0000
2	护手	165	冠突龍護手α	49	40	4	pl005_0000
2	护手	166	冠突龍護手β	50	40	4	pl005_0000
2	护手	61	凶豺龍腕甲α	61	40	4	pl008_0000
2	护手	62	凶豺龍腕甲β	62	40	4	pl008_0000
2	护手	63	搔鳥腕甲α	63	40	4	pl009_0000
2	护手	64	搔鳥腕甲β	64	40	4	pl009_0000
2	护手	65	毒妖鳥腕甲α	65	42	4	pl010_0000
2	护手	66	毒妖鳥腕甲β	66	42	4	pl010_0010
2	护手	69	土砂龍腕甲α	69	42	4	pl012_0000
2	护手	70	土砂龍腕甲β	70	42	4	pl012_0000
2	护手	67	泥魚龍腕甲α	67	44	4	pl011_0000
2	护手	68	泥魚龍腕甲β	68	44	4	pl011_0000
2	护手	71	飛雷龍腕甲α	71	44	4	pl013_0000
2	护手	72	飛雷龍腕甲β	72	44	4	pl013_0000
2	护手	93	蠻顎龍腕甲α	93	44	4	pl020_0000
2	护手	94	蠻顎龍腕甲β	94	44	4	pl020_0010
2	护手	73	雌火龍腕甲α	73	46	4	pl021_0000
2	护手	74	雌火龍腕甲β	74	46	4	pl021_0010
2	护手	77	眩鳥腕甲α	77	40	4	pl023_0000
2	护手	78	眩鳥腕甲β	78	40	4	pl023_0000
2	护手	79	浮空龍腕甲α	79	44	4	pl024_0000
2	护手	80	浮空龍腕甲β	80	44	4	pl024_0000
2	护手	75	凶顎龍腕甲α	75	40	4	pl022_0000
2	护手	76	凶顎龍腕甲β	76	40	4	pl022_0000
2	护手	97	骨鎚龍腕甲α	97	46	5	pl028_0000
2	护手	98	骨鎚龍腕甲β	98	46	5	pl028_0010
2	护手	89	礦石腕甲α	89	50	5	pl025_0000
2	护手	90	礦石腕甲β	90	50	5	pl025_0000
2	护手	91	鑄鐵腕甲α	91	50	5	pl031_0000
2	护手	92	鑄鐵腕甲β	92	50	5	pl031_0000
2	护手	87	火龍心腕甲α	87	52	5	pl021_0100
2	护手	88	火龍心腕甲β	88	52	5	pl021_0110
2	护手	95	風漂龍腕甲α	95	54	5	pl027_0000
2	护手	96	風漂龍腕甲β	96	54	5	pl027_0010
2	护手	81	慘爪龍腕甲α	81	54	5	pl029_0000
2	护手	82	慘爪龍腕甲β	82	54	5	pl029_0010
2	护手	101	火龍腕甲α	101	54	5	pl033_0000
2	护手	102	火龍腕甲β	102	54	5	pl033_0010
2	护手	111	火龍魂腕甲α	111	56	6	pl033_0100
2	护手	112	火龍魂腕甲β	112	56	6	pl033_0110
2	护手	103	角龍腕甲α	103	54	5	pl034_0000
2	护手	104	角龍腕甲β	104	54	5	pl034_0010
2	护手	113	暴君角龍腕甲α	113	56	6	pl034_0100
2	护手	114	暴君角龍腕甲β	114	56	6	pl034_0110
2	护手	83	岩賊龍腕甲α	83	48	4	pl039_0000
2	护手	84	岩賊龍腕甲β	84	48	4	pl039_0000
2	护手	85	熔岩龍腕甲α	85	56	5	pl040_0000
2	护手	86	熔岩龍腕甲β	86	56	5	pl040_0010
2	护手	109	爆鎚龍腕甲α	109	60	6	pl041_0000
2	护手	110	爆鎚龍腕甲β	110	60	6	pl041_0010
2	护手	107	戰紋腕甲α	107	64	7	pl030_0000
2	护手	108	戰紋腕甲β	108	64	7	pl030_0010
2	护手	117	獨角仙護袖α	117	42	4	pl019_0000 (男性限定)
2	护手	118	獨角仙護袖β	118	42	4	pl019_0000 (男性限定)
2	护手	160	燕尾蝶護袖α	165	42	4	pl019_0000 (女性限定)
2	护手	161	燕尾蝶護袖β	166	42	4	pl019_0000 (女性限定)
2	护手	119	旅團腕甲α	119	52	5	pl036_0000
2	护手	120	旅團腕甲β	120	52	5	pl036_0000
2	护手	121	大馬士革腕甲α	121	60	6	pl043_0000
2	护手	122	大馬士革腕甲β	122	60	6	pl043_0010
2	护手	123	杜賓腕甲α	123	60	6	pl044_0000
2	护手	124	杜賓腕甲β	124	60	6	pl044_0000
2	护手	129	鋼龍剛強α	129	64	7	pl047_0000
2	护手	130	鋼龍剛強β	130	64	7	pl047_0010
2	护手	127	帝王腕甲α	127	64	7	pl046_0000
2	护手	128	帝王腕甲β	128	64	7	pl046_0010
2	护手	105	麒麟長腕甲α	105	64	7	pl035_0000
2	护手	106	麒麟長腕甲β	106	64	7	pl035_0010
2	护手	99	烏爾德腕甲α	99	64	7	pl032_0000
2	护手	100	烏爾德腕甲β	100	64	7	pl032_0010
2	护手	115	爆鱗龍腕甲α	115	58	6	pl042_0000
2	护手	116	爆鱗龍腕甲β	116	58	6	pl042_0010
2	护手	131	死神雙手α	133	62	6	pl026_0000
2	护手	132	死神雙手β	134	62	6	pl026_0000
2	护手	133	公會十字腕甲α	135	62	7	pl048_0000
2	护手	134	公會十字腕甲β	136	62	7	pl048_0000
2	护手	125	冥燈幽火鋼爪α	125	72	7	pl045_0000
2	护手	126	冥燈幽火鋼爪β	126	72	7	pl045_0010
2	护手	135	Unavailable	137	2	0	pl001_0000
2	护手	136	Unavailable	138	2	0	pl001_0000
2	护手	137	鑄島熔岩鋼爪α	139	44	5	pl038_0000
2	护手	138	鑄島熔岩鋼爪β	140	44	5	pl038_0010
2	护手	149	追蹤者手套α	141	70	7	pl053_0000
2	护手	150	追蹤者手套β	142	70	7	pl053_0000
2	护手	162	【旅團】服裝‧腕部	145	0	6	pl036_0000
2	护手	163	【公會十字】服裝‧腕部	146	0	6	pl048_0000
2	护手	151	【巴魯特】服裝‧腕部	147	0	3	pl074_0000
2	护手	152	【潛水夫】服裝‧腕部	148	0	3	pl075_0000
2	护手	145	【收穫】服裝‧腕部	149	0	3	pl076_0000
2	护手	146	【獵戶星】服裝‧腕部	150	0	3	pl077_0000
2	护手	153	【盛裝】服裝‧腕部	153	0	3	pl078_0000
2	护手	299	HARDUMMY	154	0	7	pl068_0000
2	护手	291	HARDUMMY	155	0	7	pl069_0000
2	护手	292	HARDUMMY	156	0	7	pl070_0000
2	护手	141	Unavailable	177	2	0	pl001_0000
2	护手	142	Unavailable	179	2	0	pl001_0000
2	护手	143	Unavailable	180	2	0	pl001_0000
2	护手	144	Unavailable	181	2	0	pl001_0000
2	护手	297	【巴耶克】服裝‧腕部	159	0	7	pl120_0000
2	护手	158	Unavailable	160	2	0	pl001_0000
2	护手	168	Unavailable	170	2	0	pl001_0000
2	护手	169	Unavailable	171	2	0	pl001_0000
2	护手	167	原型腕甲	169	6	0	pl018_0000
2	护手	190	Unavailable	182	2	0	pl001_0000
2	护手	191	絢輝龍鎧羅腕甲α	183	72	7	pl049_0000
2	护手	192	絢輝龍鎧羅腕甲β	184	72	7	pl049_0010
2	护手	193	巴魯特手套	185	18	2	pl074_0000
2	护手	194	潛水夫腕甲	186	22	2	pl075_0000
2	护手	195	收穫手套	187	26	2	pl076_0000
2	护手	196	獵戶星腕甲	188	30	3	pl077_0000
2	护手	197	盛裝手套	189	34	3	pl078_0000
2	护手	200	鎧武者‧腕部	190	0	3	pl067_0000
2	护手	201	殘虐腕甲α	191	58	6	pl050_0000
2	护手	202	殘虐腕甲β	192	58	6	pl050_0010
2	护手	203	Unavailable	193	2	0	pl001_0000
2	护手	204	黎明武士【寂】‧腕部	194	0	6	pl066_0000
2	护手	205	黎明武士【譽】‧腕部	195	0	6	pl066_0010
2	护手	206	騰龍腕甲α	196	72	7	pl073_0000
2	护手	207	巴魯特手套α	197	40	4	pl074_0000
2	护手	208	潛水夫腕甲α	198	46	4	pl075_0000
2	护手	209	收穫手套α	199	52	5	pl076_0000
2	护手	210	獵戶星腕甲α	200	58	5	pl077_0000
2	护手	211	盛裝手套α	201	64	6	pl078_0000
2	护手	212	燕尾蝶男護袖	202	22	2	pl057_0000 (男性限定)
2	护手	213	燕尾蝶男護袖α	203	42	4	pl057_0000 (男性限定)
2	护手	214	燕尾蝶男護袖β	204	42	4	pl057_0010 (男性限定)
2	护手	215	獨角仙后護袖	205	22	2	pl057_0000 (女性限定)
2	护手	216	獨角仙后護袖α	206	42	4	pl057_0000 (女性限定)
2	护手	217	獨角仙后護袖β	207	42	4	pl057_0000 (女性限定)
2	护手	218	烏爾德腕甲γ	208	72	7	pl032_0020
2	护手	219	麒麟長腕甲γ	209	72	7	pl035_0020
2	护手	220	帝王腕甲γ	210	72	7	pl046_0020
2	护手	221	鋼龍剛強γ	211	72	7	pl047_0020
2	护手	222	戰紋腕甲γ	212	72	7	pl030_0020
2	护手	223	鑄島熔岩鋼爪γ	213	72	7	pl038_0020
2	护手	224	冥燈幽火鋼爪γ	214	72	7	pl045_0020
2	护手	225	HARDUMMY	215	46	4	pl068_0000
2	护手	226	HARDUMMY	216	12	1	pl069_0000
2	护手	227	HARDUMMY	217	60	6	pl069_0000
2	护手	228	HARDUMMY	218	50	5	pl070_0000
2	护手	229	蒼星之將【腕甲】α	219	56	6	pl072_0000
2	护手	230	但丁手套α	220	64	7	pl071_0000
2	护手	231	皇后腕甲α	221	70	7	pl051_0000
2	护手	232	皇后腕甲β	222	70	7	pl051_0010
2	护手	233	【蝴蝶】服裝‧腕部	227	0	6	pl117_0000
2	护手	234	【死神】服裝‧腕部	228	0	6	pl026_0000
2	护手	235	【但丁】服裝‧腕部	230	0	7	pl071_0000
2	护手	236	【騰龍】服裝‧腕部	231	0	7	pl073_0000
2	护手	237	【追蹤者】服裝‧腕部	234	0	6	pl053_0000
2	护手	238	【原型】服裝‧腕部	237	0	6	pl018_0000
2	护手	239	【甲蟲】服裝‧腕部	238	0	6	pl116_0000
2	护手	240	Invalid Message	239	2	0	pl001_0000
2	护手	298	HARDUMMY	242	64	7	pl068_0000
2	护手	242	皇后腕甲γ	243	70	7	pl051_0020
2	护手	293	傑洛特腕甲α	244	70	7	pl118_0000
2	护手	294	希里腕甲α	245	70	7	pl119_0000
2	护手	295	【傑洛特】服裝‧腕部	246	0	7	pl118_0000
2	护手	296	【希里】服裝‧腕部	247	0	7	pl119_0000
2	护手	247	絢輝龍鎧羅腕甲γ	248	72	7	pl049_0020
2	护手	248	防衛隊【手甲】α	249	50	5	pl121_0000
2	护手	300	【冰狼】服裝‧腕部	250	0	8	pl105_0000
2	护手	301	【守護者】服裝‧腕部	545	0	5	pl121_0000
2	护手	302	精英·骨製腕甲α	252	114	8	pl003_0000
2	护手	303	精英·骨製腕甲β	253	114	8	pl003_0000
2	护手	304	精英·合金腕甲α	254	114	8	pl004_0000
2	护手	305	精英·合金腕甲β	255	114	8	pl004_0000
2	护手	306	精英·巨蜂腕甲α	256	116	8	pl007_0001
2	护手	307	精英·巨蜂腕甲β	257	116	8	pl007_0001
2	护手	308	精英·巨甲蟲腕甲α	258	116	8	pl017_0001
2	护手	309	精英·巨甲蟲腕甲β	259	116	8	pl017_0001
2	护手	310	精英·冠突龍護手α	260	116	8	pl005_0000
2	护手	311	精英·冠突龍護手β	261	116	8	pl005_0000
2	护手	324	精英·凶豺龍腕甲α	274	116	8	pl008_0001
2	护手	325	精英·凶豺龍腕甲β	275	116	8	pl008_0001
2	护手	326	精英·眩鳥腕甲α	276	116	8	pl023_0001
2	护手	327	精英·眩鳥腕甲β	277	116	8	pl023_0001
2	护手	328	精英·凶顎龍腕甲α	278	116	8	pl022_0001
2	护手	329	精英·凶顎龍腕甲β	279	116	8	pl022_0001
2	护手	330	精英·岩賊龍腕甲α	280	120	8	pl039_0001
2	护手	331	精英·岩賊龍腕甲β	281	120	8	pl039_0001
2	护手	332	精英·搔鳥腕甲α	282	116	8	pl009_0001
2	护手	333	精英·搔鳥腕甲β	283	116	8	pl009_0001
2	护手	334	精英·毒妖鳥腕甲α	284	118	8	pl010_0001
2	护手	335	精英·毒妖鳥腕甲β	285	118	8	pl010_0001
2	护手	336	精英·土砂龍腕甲α	286	118	8	pl012_0001
2	护手	337	精英·土砂龍腕甲β	287	118	8	pl012_0001
2	护手	338	精英·泥魚龍腕甲α	288	118	8	pl011_0001
2	护手	339	精英·泥魚龍腕甲β	289	118	8	pl011_0001
2	护手	340	精英·冰魚龍腕甲α	290	118	8	pl110_0000
2	护手	341	精英·冰魚龍腕甲β	291	118	8	pl110_0000
2	护手	342	精英·飛雷龍腕甲α	292	120	8	pl013_0001
2	护手	343	精英·飛雷龍腕甲β	293	120	8	pl013_0001
2	护手	344	精英·礦石腕甲α	294	128	8	pl025_0000
2	护手	345	精英·礦石腕甲β	295	128	8	pl025_0000
2	护手	346	精英·猛牛龍腕甲α	296	130	8	pl084_0000
2	护手	347	精英·猛牛龍腕甲β	297	130	8	pl084_0010
2	护手	348	精英·蠻顎龍腕甲α	298	132	8	pl020_0001
2	护手	349	精英·蠻顎龍腕甲β	299	132	8	pl020_0011
2	护手	350	精英·雌火龍腕甲α	300	130	8	pl021_0001
2	护手	351	精英·雌火龍腕甲β	301	130	8	pl021_0011
2	护手	352	精英·火龍心腕甲α	302	132	8	pl021_0101
2	护手	353	精英·火龍心腕甲β	303	132	8	pl021_0111
2	护手	354	精英·浮空龍腕甲α	304	130	8	pl024_0001
2	护手	355	精英·浮空龍腕甲β	305	130	8	pl024_0001
2	护手	356	精英·浮夢腕甲α	306	132	8	pl024_0101
2	护手	357	精英·浮夢腕甲β	307	132	8	pl024_0101
2	护手	358	精英·妖水腕甲α	308	132	8	pl010_0101
2	护手	359	精英·妖水腕甲β	309	132	8	pl010_0101
2	护手	360	精英·朱毒腕甲α	310	132	8	pl013_0101
2	护手	361	精英·朱毒腕甲β	311	132	8	pl013_0101
2	护手	362	精英·骨鎚龍腕甲α	312	134	8	pl028_0001
2	护手	363	精英·骨鎚龍腕甲β	313	134	8	pl028_0001
2	护手	364	【皮製】服裝‧腕部	314	0	4	pl001_0000
2	护手	365	【鎖甲】服裝‧腕部	315	0	4	pl014_0000
2	护手	366	【獵人α】服裝‧腕部	316	0	4	pl002_0000
2	护手	367	【獵人β】服裝‧腕部	317	0	4	pl002_0010
2	护手	368	【骨製】服裝‧腕部	318	0	4	pl003_0000
2	护手	369	【合金】服裝‧腕部	319	0	4	pl004_0000
2	护手	370	【巨蜂】服裝‧腕部	320	0	4	pl007_0000
2	护手	371	【巨甲】服裝‧腕部	321	0	4	pl017_0000
2	护手	372	【冠突龍】服裝‧腕部	322	0	4	pl005_0000
2	护手	378	精英·鑄鐵腕甲α	328	136	9	pl031_0000
2	护手	379	精英·鑄鐵腕甲β	329	136	9	pl031_0000
2	护手	380	精英·冰牙龍腕甲α	330	138	9	pl089_0000
2	护手	381	精英·冰牙龍腕甲β	331	138	9	pl089_0010
2	护手	382	精英·火龍腕甲α	332	140	9	pl033_0001
2	护手	383	精英·火龍腕甲β	333	140	9	pl033_0011
2	护手	384	精英·角龍腕甲α	334	140	9	pl034_0001
2	护手	385	精英·角龍腕甲β	335	140	9	pl034_0011
2	护手	386	精英·風漂龍腕甲α	336	140	9	pl027_0001
2	护手	387	精英·風漂龍腕甲β	337	140	9	pl027_0011
2	护手	388	精英·慘爪腕甲α	338	140	9	pl029_0001
2	护手	389	精英·慘爪腕甲β	339	140	9	pl029_0011
2	护手	390	精英·熔岩龍腕甲α	340	140	9	pl040_0001
2	护手	391	精英·熔岩龍腕甲β	341	140	9	pl040_0001
2	护手	392	精英·爆鎚龍腕甲α	342	144	9	pl041_0001
2	护手	393	精英·爆鎚龍腕甲β	343	144	9	pl041_0001
2	护手	394	精英·迅龍腕甲α	344	140	9	pl080_0000
2	护手	395	精英·迅龍腕甲β	345	140	9	pl080_0010
2	护手	396	精英·斬龍腕甲α	346	142	9	pl081_0000
2	护手	397	精英·斬龍腕甲β	347	142	9	pl081_0010
2	护手	398	精英·碎龍腕甲α	348	142	9	pl082_0000
2	护手	399	精英·碎龍腕甲β	349	142	9	pl082_0010
2	护手	400	精英·轟龍腕甲α	350	142	9	pl083_0000
2	护手	401	精英·轟龍腕甲β	351	142	9	pl083_0010
2	护手	402	精英·雷顎腕甲α	352	146	10	pl020_0101
2	护手	403	精英·雷顎腕甲β	353	146	10	pl020_0111
2	护手	404	【凶豺龍】服裝‧腕部	354	0	4	pl008_0000
2	护手	405	【搔鳥】服裝‧腕部	355	0	4	pl009_0000
2	护手	406	精英·黑帶腕甲α	356	150	10	pl093_0000
2	护手	407	精英·黑帶腕甲β	357	150	10	pl093_0000
2	护手	411	【眩鳥】服裝‧腕部	361	0	4	pl023_0000
2	护手	412	【凶顎龍】服裝‧腕部	362	0	4	pl022_0000
2	护手	413	精英·霜漂腕甲α	363	146	10	pl027_0500
2	护手	414	精英·霜漂腕甲β	364	146	10	pl027_0510
2	护手	415	精英·火龍魂腕甲α	365	148	10	pl033_0101
2	护手	416	精英·火龍魂腕甲β	366	148	10	pl033_0111
2	护手	417	精英·暴君角龍腕甲α	367	148	10	pl034_0101
2	护手	418	精英·暴君角龍腕甲β	368	148	10	pl034_0111
2	护手	419	精英·亡爪腕甲α	369	148	10	pl029_0101
2	护手	420	精英·亡爪腕甲β	370	148	10	pl029_0111
2	护手	421	精英·斬黃腕甲α	371	150	10	pl081_0100
2	护手	422	精英·斬黃腕甲β	372	150	10	pl081_0110
2	护手	423	精英·機械腕甲α	373	142	9	pl091_0000
2	护手	424	精英·機械腕甲β	374	142	9	pl091_0000
2	护手	426	【毒妖鳥α】服裝‧腕部	376	0	4	pl010_0000
2	护手	427	【毒妖鳥β】服裝‧腕部	377	0	4	pl010_0010
2	护手	428	精英·杜賓腕甲α	378	152	10	pl044_0000
2	护手	429	精英·杜賓腕甲β	379	152	10	pl044_0000
2	护手	430	精英·大馬士革腕甲α	380	152	10	pl043_0000
2	护手	431	精英·大馬士革腕甲β	381	152	10	pl043_0010
2	护手	432	精英·雪崩腕甲α	382	154	11	pl085_0000
2	护手	433	精英·雪崩腕甲β	383	154	11	pl085_0010
2	护手	434	精英·矜持腕甲α	384	154	10	pl042_0500
2	护手	435	精英·矜持腕甲β	385	154	10	pl042_0510
2	护手	436	精英·死滅腕甲α	386	156	11	pl032_0500
2	护手	437	精英·死滅腕甲β	387	156	11	pl032_0510
2	护手	438	精英·帝王腕甲α	388	156	11	pl046_0001
2	护手	439	精英·帝王腕甲β	389	156	11	pl046_0011
2	护手	440	精英·鋼龍剛強α	390	156	11	pl047_0001
2	护手	441	精英·鋼龍剛強β	391	156	11	pl047_0011
2	护手	442	精英·麒麟長腕甲α	392	154	11	pl035_0001
2	护手	443	精英·麒麟長腕甲β	393	154	11	pl035_0011
2	护手	444	精英·觸角腕甲α	394	158	11	pl086_0000
2	护手	445	精英·觸角腕甲β	395	158	11	pl086_0010
2	护手	446	Unavailable	396	0	0	无
2	护手	447	【土砂龍】服裝‧腕部	397	0	4	pl012_0000
2	护手	448	精英·公會宮殿腕甲α	398	154	10	pl094_0000
2	护手	449	精英·公會宮殿腕甲β	399	154	10	pl094_0000
2	护手	450	精英·蒸汽貴族腕甲α	400	142	9	pl104_0000
2	护手	451	精英·蒸汽貴族腕甲β	401	142	9	pl104_0000
2	护手	453	精英·狂紋腕甲α	403	166	11	pl030_0500
2	护手	454	精英·狂紋腕甲β	404	166	11	pl030_0510
2	护手	455	精英·迦樓羅腕甲α	405	162	11	pl088_0000
2	护手	456	精英·迦樓羅腕甲β	406	162	11	pl088_0010
2	护手	457	精英·貪欲腕甲α	407	156	10	pl050_0500
2	护手	458	精英·貪欲腕甲β	408	156	10	pl050_0510
2	护手	459	【蠻顎龍α】服裝‧腕部	409	0	4	pl020_0000
2	护手	460	【蠻顎龍β】服裝‧腕部	410	0	4	pl020_0010
2	护手	461	精英·公會成果腕甲α	411	162	11	pl092_0000
2	护手	462	精英·公會成果腕甲β	412	162	11	pl092_0000
2	护手	464	精英·金黃澄月腕甲α	414	162	11	pl021_0200
2	护手	465	精英·金黃澄月腕甲β	415	162	11	pl021_0210
2	护手	466	精英·銀白耀日腕甲α	416	164	11	pl033_0200
2	护手	467	精英·銀白耀日腕甲β	417	164	11	pl033_0210
2	护手	468	【泥魚龍】服裝‧腕部	418	0	4	pl011_0000
2	护手	469	【飛雷龍】服裝‧腕部	419	0	4	pl013_0000
2	护手	470	精英·雷狼龍腕甲α	420	158	10	pl107_0000
2	护手	471	精英·雷狼龍腕甲β	421	158	10	pl107_0010
2	护手	472	精英·獄狼龍腕甲α	422	160	10	pl107_0100
2	护手	473	精英·獄狼龍腕甲β	423	160	10	pl107_0110
2	护手	474	精英·黑狼鳥腕甲α	424	154	10	pl108_0000
2	护手	475	精英·黑狼鳥腕甲β	425	154	10	pl108_0010
2	护手	476	精英·鑄島熔岩鋼爪α	426	160	11	pl038_0000
2	护手	477	精英·鑄島熔岩鋼爪β	427	160	11	pl038_0010
2	护手	478	精英·金色臂甲α	428	158	10	pl109_0000
2	护手	479	精英·金色臂甲β	429	158	10	pl109_0010
2	护手	480	精英·齊天臂甲α	430	170	11	pl109_0500
2	护手	481	精英·齊天臂甲β	431	170	11	pl109_0510
2	护手	482	精英·鐵腕腕甲α	432	170	11	pl082_0500
2	护手	483	精英·鐵腕腕甲β	433	170	11	pl082_0510
2	护手	484	精英‧龍紋刻印封甲α	434	168	11	pl087_0000
2	护手	485	精英‧龍紋刻印封甲β	435	168	11	pl087_0010
2	护手	486	精英·煌黑龍長腕α	436	160	11	pl052_0000
2	护手	487	精英·煌黑龍長腕β	437	160	11	pl052_0010
2	护手	492	精英·皇后腕甲α	442	164	11	pl051_0001
2	护手	493	精英·皇后腕甲β	443	164	11	pl051_0011
2	护手	494	精英·絢輝龍鎧羅腕甲α	444	176	11	pl049_0001
2	护手	495	精英·絢輝龍鎧羅腕甲β	445	176	11	pl049_0011
2	护手	496	精英‧薔薇腕甲α	446	150	9	pl124_0000
2	护手	497	【浮空龍】服裝‧腕部	447	0	4	pl024_0000
2	护手	498	精英·熱情腕甲α	448	156	9	pl125_0000
2	护手	499	【雌火龍α】服裝‧腕部	449	0	4	pl021_0000
2	护手	500	Unavailable	450	0	0	无
2	护手	501	【雌火龍β】服裝‧腕部	451	0	4	pl021_0010
2	护手	502	精英‧風火輪腕甲α	452	120	8	pl127_0000
2	护手	503	【骨鎚龍α】服裝‧腕部	453	0	5	pl028_0000
2	护手	504	精英‧阿斯特拉領巾α	454	140	8	pl128_0000
2	护手	505	【骨鎚龍β】服裝‧腕部	455	0	5	pl028_0010
2	护手	506	【薔薇】服裝‧腕部	456	0	9	pl124_0000
2	护手	507	【熱情】服裝‧腕部	457	0	9	pl125_0000
2	护手	508	Unavailable	458	0	0	无
2	护手	509	【風火輪】服裝‧腕部	459	0	8	pl127_0000
2	护手	510	【阿斯特拉】服裝‧腕部	460	0	8	pl128_0000
2	护手	511	【礦石】服裝‧腕部	461	0	5	pl025_0000
2	护手	512	【浴場】服裝‧腕部	462	94	8	pl106_0000
2	护手	517	精英‧健美腕甲α	467	154	10	pl115_0000
2	护手	518	精英·轟吼腕甲α	468	158	10	pl083_0100
2	护手	519	精英·轟吼腕甲β	469	158	10	pl083_0110
2	护手	520	守護者腕甲α	470	50	5	pl121_0000
2	护手	521	【結雲】服裝‧腕部	471	0	6	pl122_0000
2	护手	522	【銀騎士】服裝‧腕部	472	0	6	pl123_0000
2	护手	523	HARDUMMY	473	132	11	pl068_0010
2	护手	524	精英·觸角腕甲γ	474	176	11	pl086_0020
2	护手	525	HARDUMMY	475	0	7	pl072_0000
2	护手	526	HARDUMMY	476	170	11	pl072_0001
2	护手	527	Unavailable	477	0	0	无
2	护手	528	精英·霜刃冰牙龍腕甲α	478	162	10	pl089_0500
2	护手	529	精英·霜刃冰牙龍腕甲β	479	162	10	pl089_0510
2	护手	530	Unavailable	480	0	0	无
2	护手	531	Unavailable	481	0	0	无
2	护手	532	HARDUMMY	482	160	11	pl068_0020
2	护手	533	Unavailable	483	0	0	无
2	护手	534	精英‧里昂腕部α	484	150	11	pl130_0000
2	护手	535	精英‧克蕾兒腕部α	485	150	11	pl131_0000
2	护手	536	Unavailable	486	0	0	无
2	护手	537	Unavailable	487	0	0	无
2	护手	540	【岩賊龍】服裝‧腕部	490	0	4	pl039_0000
2	护手	541	【鑄鐵】服裝‧腕部	491	0	5	pl031_0000
2	护手	542	【火龍心α】服裝‧腕部	492	0	5	pl021_0100
2	护手	543	【火龍心β】服裝‧腕部	493	0	5	pl021_0110
2	护手	544	【熔岩龍α】服裝‧腕部	494	0	5	pl040_0000
2	护手	545	【熔岩龍β】服裝‧腕部	495	0	5	pl040_0010
2	护手	546	【風漂龍α】服裝‧腕部	496	0	5	pl027_0000
2	护手	547	【風漂龍β】服裝‧腕部	497	0	5	pl027_0010
2	护手	548	【慘爪龍α】服裝‧腕部	498	0	5	pl029_0000
2	护手	549	【慘爪龍β】服裝‧腕部	499	0	5	pl029_0010
2	护手	550	【火龍α】服裝‧腕部	500	0	5	pl033_0000
2	护手	551	【火龍β】服裝‧腕部	501	0	5	pl033_0010
2	护手	552	【火龍魂α】服裝‧腕部	502	0	6	pl033_0100
2	护手	553	【火龍魂β】服裝‧腕部	503	0	6	pl033_0110
2	护手	554	【角龍α】服裝‧腕部	504	0	5	pl034_0000
2	护手	555	【角龍β】服裝‧腕部	505	0	5	pl034_0010
2	护手	556	【暴君角龍α】服裝‧腕部	506	0	6	pl034_0100
2	护手	557	【暴君角龍β】服裝‧腕部	507	0	6	pl034_0110
2	护手	558	【爆鎚龍α】服裝‧腕部	508	0	6	pl041_0000
2	护手	559	【爆鎚龍β】服裝‧腕部	509	0	6	pl041_0010
2	护手	560	【爆鱗龍α】服裝‧腕部	510	0	6	pl042_0000
2	护手	561	【爆鱗龍β】服裝‧腕部	511	0	6	pl042_0010
2	护手	562	【殘虐α】服裝‧腕部	512	0	6	pl050_0000
2	护手	563	【殘虐β】服裝‧腕部	513	0	6	pl050_0010
2	护手	564	【杜賓α】服裝‧腕部	514	0	6	pl044_0000
2	护手	565	【杜賓β】服裝‧腕部	515	0	6	pl044_0000
2	护手	566	【大馬士革α】服裝‧腕部	516	0	6	pl043_0000
2	护手	567	【大馬士革β】服裝‧腕部	517	0	6	pl043_0010
2	护手	568	【鑄島熔岩α】服裝‧腕部	518	0	7	pl038_0000
2	护手	569	【鑄島熔岩β】服裝‧腕部	519	0	7	pl038_0010
2	护手	570	【鑄島熔岩γ】服裝‧腕部	520	0	7	pl038_0020
2	护手	571	【戰紋α】服裝‧腕部	521	0	7	pl030_0000
2	护手	572	【戰紋β】服裝‧腕部	522	0	7	pl030_0010
2	护手	573	【戰紋γ】服裝‧腕部	523	0	7	pl030_0020
2	护手	574	【帝王α】服裝‧腕部	524	0	7	pl046_0000
2	护手	575	【帝王β】服裝‧腕部	525	0	7	pl046_0010
2	护手	576	【帝王γ】服裝‧腕部	526	0	7	pl046_0020
2	护手	577	【鋼龍α】服裝‧腕部	527	0	7	pl047_0000
2	护手	578	【鋼龍β】服裝‧腕部	528	0	7	pl047_0010
2	护手	579	【鋼龍γ】服裝‧腕部	529	0	7	pl047_0020
2	护手	580	【烏爾德α】服裝‧腕部	530	0	7	pl032_0000
2	护手	581	【烏爾德β】服裝‧腕部	531	0	7	pl032_0010
2	护手	582	【烏爾德γ】服裝‧腕部	532	0	7	pl032_0020
2	护手	583	【麒麟α】服裝‧腕部	533	0	7	pl035_0000
2	护手	584	【麒麟β】服裝‧腕部	534	0	7	pl035_0010
2	护手	585	【麒麟γ】服裝‧腕部	535	0	7	pl035_0020
